File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6d582c41-76fe-11ee-b4d4-c09bf4619c03.mp3,48000,4.027,0.058206603,1833.6397074399877,2101.496586638365,0.941604
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/620cce4d-76fe-11ee-b4aa-c09bf4619c03.mp3,48000,1.9135,0.0105363,1860.1741137833008,2291.519688356453,0.21433894
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/30fbf47e-76fe-11ee-b640-c09bf4619c03.mp3,48000,2.967,0.08413005,1799.8816285672385,1866.7130808198924,0.6378768
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/52f9b3e4-76fe-11ee-8d80-c09bf4619c03.mp3,48000,2.427,0.13992257,951.1520749314656,1585.9212951373377,0.70439756
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/50f0b3fd-76fe-11ee-b009-c09bf4619c03.mp3,48000,1.6935,0.0736263,2543.2223847521977,2688.4115253019368,0.5803442
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/429cdc54-76fe-11ee-ba0c-c09bf4619c03.mp3,48000,1.827,0.08546103,2012.501878773118,2384.5544622590355,0.51998115
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/619bd8bd-76fe-11ee-b5bc-c09bf4619c03.mp3,48000,4.66,0.026042175,2549.274821393512,2881.101512595294,0.3323069
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/36ccfe52-76fe-11ee-b9f2-c09bf4619c03.mp3,48000,3.387,0.024285944,2441.5811083372982,3097.1453190263537,0.2695899
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/79800ed9-76fe-11ee-a2c4-c09bf4619c03.mp3,48000,2.187,0.06208818,2108.953257140981,2069.8434645246216,0.74504775
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/665142b1-76fe-11ee-86dc-c09bf4619c03.mp3,48000,3.427,0.05054616,3624.9207316707025,3647.2176062280764,0.87069273
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6c438b4b-76fe-11ee-96eb-c09bf4619c03.mp3,48000,4.647,0.09074276,1290.2475915772825,1556.1284051388807,0.78442264
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/43ce1b2e-76fe-11ee-adf5-c09bf4619c03.mp3,48000,1.7335,0.034090597,3261.4112341486025,3161.7895915948357,0.6900899
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/414c9561-76fe-11ee-8ffc-c09bf4619c03.mp3,48000,2.187,0.053916756,1839.5113286071403,2035.8263150425596,0.5986415
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/54dafb00-76fe-11ee-8c73-c09bf4619c03.mp3,48000,4.547,0.057876427,1667.3575337066402,2253.750857464136,0.7332483
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7c1271c1-76fe-11ee-974b-c09bf4619c03.mp3,48000,2.1135,0.059837494,3647.747843215908,3317.731414419044,0.37474775
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4dd31c1d-76fe-11ee-8baa-c09bf4619c03.mp3,48000,2.0135,0.049883332,3522.5484135390616,3646.7878996306968,0.7917155
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2e07b78b-76fe-11ee-9d7d-c09bf4619c03.mp3,48000,4.267,0.046398047,3589.4902796575752,3654.9251258406507,0.90075326
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/59969c90-76fe-11ee-9e01-c09bf4619c03.mp3,48000,4.487,0.05887269,1598.2775055686434,2127.9522967336356,0.53879017
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3bc59e38-76fe-11ee-85a6-c09bf4619c03.mp3,48000,4.147,0.045259275,3569.7273636731443,3662.6433054880954,0.92683566
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/703a668d-76fe-11ee-aab0-c09bf4619c03.mp3,48000,1.747,0.07272262,2552.6993040694174,3297.9783015124367,0.538449
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3cf6a2e6-76fe-11ee-a912-c09bf4619c03.mp3,48000,4.427,0.038105235,3543.878963545699,3659.19013126538,0.86178654
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2fadb992-76fe-11ee-96be-c09bf4619c03.mp3,48000,1.4135,0.0436773,1614.9862109078772,2073.220032885079,0.6334665
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3b5b2d81-76fe-11ee-93b5-c09bf4619c03.mp3,48000,4.747,0.08907145,2895.841508288908,3119.0089885902994,0.92531455
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/34871ef3-76fe-11ee-8d92-c09bf4619c03.mp3,48000,2.0535,0.055826414,1306.9057886144606,2005.4541328675261,0.5378293
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7873f25d-76fe-11ee-b2f7-c09bf4619c03.mp3,48000,2.107,0.051121347,2122.5524052629426,2169.582450344474,0.47172716
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4dc8e2af-76fe-11ee-b18a-c09bf4619c03.mp3,48000,1.4735,0.07690256,1604.770126209503,1686.5186058297143,0.5667513
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/782557e1-76fe-11ee-a654-c09bf4619c03.mp3,48000,2.047,0.059856374,2274.902990504506,2174.343480156503,0.49390888
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3ad30eea-76fe-11ee-9032-c09bf4619c03.mp3,48000,5.027,0.08992904,2812.1691374504003,3065.0779310269313,0.92531455
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5e02ca2b-76fe-11ee-9b65-c09bf4619c03.mp3,48000,1.7535,0.028727606,1987.5811989657557,2871.967068932593,0.20223719
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5981f7d2-76fe-11ee-a340-c09bf4619c03.mp3,48000,4.347,0.067958854,1477.541038621169,2166.9274850531806,0.67946213
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/79a644dc-76fe-11ee-8bc0-c09bf4619c03.mp3,48000,2.9335,0.10680039,1809.3146105406336,1748.573409358988,0.8232346
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/43d18948-76fe-11ee-af71-c09bf4619c03.mp3,48000,1.4735,0.035395075,2028.4530849793302,2651.884764094451,0.23354271
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3670a852-76fe-11ee-ad56-c09bf4619c03.mp3,48000,3.56,0.026382478,2723.1508457316386,2831.4512296636726,0.33816987
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/771d0d5c-76fe-11ee-84f2-c09bf4619c03.mp3,48000,2.627,0.063471735,2267.218904077173,2486.9042375202694,0.6569887
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5a87cdb1-76fe-11ee-859a-c09bf4619c03.mp3,48000,4.387,0.060702935,2124.0959632070508,2660.3891401991186,0.6510003
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7921dad4-76fe-11ee-86d3-c09bf4619c03.mp3,48000,2.087,0.06228402,2378.0444462612336,2151.586289036094,0.56403244
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/41020104-76fe-11ee-ac10-c09bf4619c03.mp3,48000,1.947,0.077821895,1976.4847862556255,2012.6740595274337,0.68929744
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/42230e0b-76fe-11ee-8f7a-c09bf4619c03.mp3,48000,3.387,0.04132893,1011.4473804593505,1799.7692174096658,0.27125221
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/704e597c-76fe-11ee-a03c-c09bf4619c03.mp3,48000,1.547,0.07248843,2165.508955259148,2391.832488184545,0.533666
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2df2ec1f-76fe-11ee-a91b-c09bf4619c03.mp3,48000,4.067,0.041268427,3455.4506080577216,3527.920982637923,0.90075326
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/58c49289-76fe-11ee-893a-c09bf4619c03.mp3,48000,4.747,0.053230997,1795.8516684319566,2273.353521597809,0.53879017
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/307069ac-76fe-11ee-b640-c09bf4619c03.mp3,48000,2.847,0.0789346,1938.345208108644,1981.1457051859884,0.6237147
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/45aca35b-76fe-11ee-9841-c09bf4619c03.mp3,48000,1.5535,0.05625607,6134.592810844756,4425.431911571554,0.5681257
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/51ae5f81-76fe-11ee-8254-c09bf4619c03.mp3,48000,5.0735,0.107268475,916.3467141364741,1495.3500861479336,0.6786044
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6c2c680f-76fe-11ee-8f9d-c09bf4619c03.mp3,48000,5.087,0.060623635,1568.920452165184,1517.4952034003843,0.7186902
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2f605451-76fe-11ee-9611-c09bf4619c03.mp3,48000,1.927,0.041575514,1204.487578339655,1679.4802363484444,0.30439997
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/699f875e-76fe-11ee-a764-c09bf4619c03.mp3,48000,3.707,0.13307314,1197.20840239844,1742.8166539380477,0.70736784
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/49a6d991-76fe-11ee-9ede-c09bf4619c03.mp3,48000,3.867,0.21000226,704.1976963699947,1156.5165736829047,0.80200416
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/45caf201-76fe-11ee-b14f-c09bf4619c03.mp3,48000,2.987,0.13545865,2061.9604275257716,1806.424760254486,0.8830634
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6a0e6be4-76fe-11ee-a8e3-c09bf4619c03.mp3,48000,2.2535,0.07653321,2581.6800127717643,2681.2380655407246,0.6429388
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/681c7214-76fe-11ee-bc49-c09bf4619c03.mp3,48000,1.4535,0.06285985,2368.6144112094416,2728.517856826641,0.66635287
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7730790f-76fe-11ee-84b3-c09bf4619c03.mp3,48000,2.667,0.062183395,2301.306019701277,2660.319055325629,0.62038076
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/367671ed-76fe-11ee-b743-c09bf4619c03.mp3,48000,1.1735,0.06670946,1831.2527833786546,2055.5045625459943,0.5232186
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/63faf11f-76fe-11ee-819a-c09bf4619c03.mp3,48000,1.9535,0.04011365,2175.462558871834,3005.60840065058,0.36468503
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7b9ff0f9-76fe-11ee-a9c4-c09bf4619c03.mp3,48000,3.787,0.027022935,1210.4835966964731,1348.3548448896656,0.3516874
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7b2dd46d-76fe-11ee-a1e2-c09bf4619c03.mp3,48000,1.6735,0.07104195,1196.2374482392238,1255.116515250703,0.53894526
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/38cdd787-76fe-11ee-b8eb-c09bf4619c03.mp3,48000,2.347,0.07908358,1681.0454342643366,1671.1962995114802,0.63855195
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5c5b5792-76fe-11ee-a63a-c09bf4619c03.mp3,48000,2.667,0.060785767,2376.891005351557,2524.1970138199895,0.6567688
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5dc4a492-76fe-11ee-84c4-c09bf4619c03.mp3,48000,1.9535,0.21603692,524.7911781942761,979.5751923787099,0.9577048
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3abcd051-76fe-11ee-bb38-c09bf4619c03.mp3,48000,5.547,0.08208437,3715.4148497152764,3371.934669226921,1.0622447
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4900d9d0-76fe-11ee-bdcb-c09bf4619c03.mp3,48000,3.587,0.058690522,2804.1828291714855,3053.76341335916,0.68870217
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2faf6b76-76fe-11ee-b5b8-c09bf4619c03.mp3,48000,2.7335,0.063779674,2983.15667715909,3423.1131760320345,0.92786974
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/70c7d100-76fe-11ee-8f5b-c09bf4619c03.mp3,48000,1.9335,0.06569795,1940.9526201291362,2219.5851502916207,0.86322016
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7c1886c7-76fe-11ee-b427-c09bf4619c03.mp3,48000,1.3935,0.035718348,2027.1798957440121,2824.389679813219,0.2642799
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6769e80c-76fe-11ee-93d2-c09bf4619c03.mp3,48000,2.207,0.11073462,1014.7051541905627,1776.3583831924293,0.5972349
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/698a685f-76fe-11ee-b4a8-c09bf4619c03.mp3,48000,3.927,0.13327426,1224.4238662798655,1730.7323387223282,0.70736784
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2f1b58c0-76fe-11ee-b4d0-c09bf4619c03.mp3,48000,3.7,0.029177053,2750.143902428456,2725.147461881145,0.3626365
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7b2c7c5a-76fe-11ee-bc3e-c09bf4619c03.mp3,48000,0.8535,0.0249659,6466.412541465585,4288.501353179672,0.22142346
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/48b2b5b9-76fe-11ee-8e9b-c09bf4619c03.mp3,48000,3.307,0.05661672,2736.836565108158,3225.422373168583,0.653061
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/730e45c8-76fe-11ee-9c77-c09bf4619c03.mp3,48000,4.847,0.056435086,1757.5153457656304,2282.290484132918,0.57106906
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/50f3eee8-76fe-11ee-a1db-c09bf4619c03.mp3,48000,3.0535,0.069331944,2210.0910383299156,1766.5514015733886,0.7833772
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/48ed7667-76fe-11ee-b477-c09bf4619c03.mp3,48000,2.827,0.054861233,3019.3773849064055,3291.3041721768964,0.68895984
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5ece7348-76fe-11ee-b9c5-c09bf4619c03.mp3,48000,2.9735,0.09663178,2355.443821102716,2702.959236856467,0.94455934
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4fa6f1d5-76fe-11ee-8d85-c09bf4619c03.mp3,48000,2.187,0.090658106,1173.5885115107524,1416.9948855741113,0.5168959
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6ad67290-76fe-11ee-9f5b-c09bf4619c03.mp3,48000,1.6535,0.016854813,1166.312692334243,1256.2048132368445,0.22470793
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3e1393ef-76fe-11ee-82f8-c09bf4619c03.mp3,48000,4.467,0.059907384,3101.3900443471352,3056.4436995670208,0.75446045
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3d34716e-76fe-11ee-b9e5-c09bf4619c03.mp3,48000,1.4135,0.059719626,2116.126442606066,2614.9338137444247,0.57204956
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/66e05eaf-76fe-11ee-9527-c09bf4619c03.mp3,48000,4.787,0.036635417,3818.6733223675806,3825.628661179822,0.87069273
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/53cf851d-76fe-11ee-9c0e-c09bf4619c03.mp3,48000,4.42,0.02637217,2219.7318746739375,2901.097057765738,0.33061945
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/50a3b202-76fe-11ee-bbaa-c09bf4619c03.mp3,48000,2.467,0.086759,1206.978828934064,1438.216451152407,0.5451306
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/63dbcc22-76fe-11ee-8b7e-c09bf4619c03.mp3,48000,1.5735,0.062409762,2305.234888113147,2583.7302674059397,0.94341207
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/527f056d-76fe-11ee-8946-c09bf4619c03.mp3,48000,5.34,0.01784344,3267.1950265610917,3044.22050991481,0.30350554
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/796db470-76fe-11ee-912b-c09bf4619c03.mp3,48000,2.107,0.056337684,2061.502165648597,2031.838383964816,0.6312745
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2fb367ea-76fe-11ee-94e0-c09bf4619c03.mp3,48000,1.4935,0.114368044,1589.9229848272191,2125.2330005289386,0.66644174
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/55b6e7e9-76fe-11ee-8b9f-c09bf4619c03.mp3,48000,4.547,0.056837123,1689.084577602962,2224.3139101236407,0.6548856
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4459ff3d-76fe-11ee-bbc4-c09bf4619c03.mp3,48000,2.867,0.078508995,2104.3388210306925,2082.70830524385,0.81318825
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/367816dc-76fe-11ee-bb4f-c09bf4619c03.mp3,48000,2.4735,0.10484603,1713.5163641624094,1759.6688836357182,0.71640766
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5ae05863-76fe-11ee-a67f-c09bf4619c03.mp3,48000,3.307,0.14499956,2027.7850287038814,1775.8943634387847,0.8757751
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6c9a9e21-76fe-11ee-828b-c09bf4619c03.mp3,48000,4.907,0.061257597,1653.7009262234117,1702.4071465967797,0.6868627
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4380a3b1-76fe-11ee-a885-c09bf4619c03.mp3,48000,1.867,0.08515867,1672.1325727622605,2126.5356143579133,0.51998115
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/400b4345-76fe-11ee-a31b-c09bf4619c03.mp3,48000,3.767,0.11197295,1913.5830670946796,2559.374179419445,0.63748497
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2fba1e64-76fe-11ee-9d11-c09bf4619c03.mp3,48000,2.907,0.08173483,1836.2949830664056,1796.2223819932583,0.74913293
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/399e415a-76fe-11ee-b657-c09bf4619c03.mp3,48000,2.627,0.084081285,1857.9561238488043,1873.0975954155658,0.63544196
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5e0732dd-76fe-11ee-bbcb-c09bf4619c03.mp3,48000,2.2735,0.047469094,2740.4777310762033,2799.6185288717447,0.6760703
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/51b834c9-76fe-11ee-a25e-c09bf4619c03.mp3,48000,4.7,0.017058216,3044.1342400045455,2939.0369596918613,0.2679008
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6fdee4ee-76fe-11ee-bfe8-c09bf4619c03.mp3,48000,1.707,0.07188484,2486.129700271198,3163.2974031160406,0.533666
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/565726fd-76fe-11ee-b8f7-c09bf4619c03.mp3,48000,2.787,0.101561725,2909.1059231124555,3075.1190214067883,0.4677697
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6dc9d369-76fe-11ee-bb0f-c09bf4619c03.mp3,48000,1.6735,0.093247026,1889.8528720759498,2012.353302507666,0.7921847
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3c8e611c-76fe-11ee-800a-c09bf4619c03.mp3,48000,3.547,0.050743554,3396.429027050842,3551.5608291388385,0.72821206
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/73ff30bf-76fe-11ee-ad82-c09bf4619c03.mp3,48000,4.127,0.06250572,1669.1998629723032,2271.221414137796,0.7161136
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6ddac8e3-76fe-11ee-a9f3-c09bf4619c03.mp3,48000,2.1535,0.13918437,1265.5687008225495,1856.0246200789727,0.6896215
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/73ea25b3-76fe-11ee-b8f9-c09bf4619c03.mp3,48000,4.307,0.048157644,1799.4324935524694,2341.29692991693,0.47840172
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2fb5f2c8-76fe-11ee-9ab2-c09bf4619c03.mp3,48000,3.76,0.024571687,2569.5285359865243,2828.416817447777,0.320912
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7b341557-76fe-11ee-9ffa-c09bf4619c03.mp3,48000,3.427,0.030521194,1229.4535730261591,1363.3494817481192,0.40698647
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/56324327-76fe-11ee-9eef-c09bf4619c03.mp3,48000,3.027,0.086057335,3648.7667538622413,3433.2447680096484,0.41692445
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5c32f0ad-76fe-11ee-a402-c09bf4619c03.mp3,48000,2.707,0.059183933,2733.4598635496054,2855.883515703321,0.61494225
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/54449532-76fe-11ee-928b-c09bf4619c03.mp3,48000,4.987,0.053712063,1800.1436196169614,2304.8943129285335,0.6548856
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7aa43526-76fe-11ee-bffd-c09bf4619c03.mp3,48000,2.207,0.06585046,2182.090241842289,2008.357609883841,0.5886614
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7749387f-76fe-11ee-a940-c09bf4619c03.mp3,48000,1.9535,0.057144094,1178.662325758165,1788.7385617461075,0.55351734
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/43dbd90d-76fe-11ee-b7f1-c09bf4619c03.mp3,48000,2.3735,0.10795826,1723.7228369701875,1805.7413389324738,0.77348566
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/57814fb7-76fe-11ee-b4d2-c09bf4619c03.mp3,48000,3.467,0.10715239,894.1327710334783,1431.9857230668226,0.5465149
