File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5210f98b-76ff-11ee-b276-c09bf4619c03.mp3,48000,3.707,0.07995096,2286.0956248025373,2851.2701593060838,0.85494715
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4a6147db-76ff-11ee-b7c4-c09bf4619c03.mp3,48000,2.707,0.045067042,1302.234004669483,1860.5411804364476,0.4635555
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7785ddef-76ff-11ee-989c-c09bf4619c03.mp3,48000,1.707,0.06888818,2367.298082193596,2577.9387596157267,0.5227351
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/764430d8-76ff-11ee-86b0-c09bf4619c03.mp3,48000,1.5935,0.060053013,2240.583556758675,3013.755023015028,0.6449609
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/75f5f91b-76ff-11ee-9d56-c09bf4619c03.mp3,48000,3.607,0.014534713,2986.0813166841963,3390.6960506175515,0.14878938
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/432a89d4-76ff-11ee-ac70-c09bf4619c03.mp3,48000,2.427,0.059290715,1806.7577080335186,2333.6522236368783,0.750768
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5474156d-76ff-11ee-9b8c-c09bf4619c03.mp3,48000,1.6735,0.05631917,1341.5715063939085,1616.3852415765111,0.48426476
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4653087b-76ff-11ee-a8f3-c09bf4619c03.mp3,48000,1.3135,0.023896702,1525.388094209504,2302.385311898834,0.19293077
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/417b7afe-76ff-11ee-a5a4-c09bf4619c03.mp3,48000,3.847,0.016005863,2081.7389818156066,2757.3663977413057,0.2700169
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/55278a59-76ff-11ee-8965-c09bf4619c03.mp3,48000,2.1135,0.005053868,3587.7232559533327,3773.076660600605,0.12823366
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/389bf182-76ff-11ee-8ba4-c09bf4619c03.mp3,48000,2.3935,0.009811425,2809.6562061902937,3248.356339967855,0.118082255
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7568fd5d-76ff-11ee-9481-c09bf4619c03.mp3,48000,3.687,0.015693344,2904.089125005234,3252.733750081788,0.14878938
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/519859bf-76ff-11ee-9bc0-c09bf4619c03.mp3,48000,3.407,0.04342944,2639.8711268319353,2612.698340278293,0.8081446
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/919671f5-76ff-11ee-b8dd-c09bf4619c03.mp3,48000,3.587,0.0464415,2528.06281015231,2923.142963928098,0.97769237
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4a4799f7-76ff-11ee-ad0e-c09bf4619c03.mp3,48000,1.8535,0.011133402,2826.571444938981,3222.2495899673354,0.13048966
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/891dde0f-76ff-11ee-8f98-c09bf4619c03.mp3,48000,1.6335,0.021813039,2409.6282143302096,2927.188303645992,0.2644461
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8d5cc357-76ff-11ee-a2e8-c09bf4619c03.mp3,48000,3.787,0.038340516,2018.421795514849,2697.324667186416,0.5603256
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/676fe9b8-76ff-11ee-8617-c09bf4619c03.mp3,48000,3.067,0.068206444,1983.3077083360813,2329.7199827198224,0.94285065
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/551a742f-76ff-11ee-8c9e-c09bf4619c03.mp3,48000,2.4335,0.07614599,2285.069132360661,2811.310964208817,0.56688184
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5e6e4488-76ff-11ee-8dcb-c09bf4619c03.mp3,48000,4.347,0.015334798,3998.322175909891,3545.0673947993923,0.28377098
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6b0a30f8-76ff-11ee-b0fe-c09bf4619c03.mp3,48000,3.287,0.15183906,1561.3415801270614,2370.668050290263,0.9119287
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4057568a-76ff-11ee-8043-c09bf4619c03.mp3,48000,1.3535,0.038391996,2274.6314231915158,2715.0393028139933,0.53754956
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8fe2efb9-76ff-11ee-8bca-c09bf4619c03.mp3,48000,2.48,0.07606936,2984.0355025144795,2829.527312159656,0.9560304
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/56ef5874-76ff-11ee-92a9-c09bf4619c03.mp3,48000,2.48,0.051707428,3214.345807477439,2855.0932283173624,0.7750102
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8edc90e5-76ff-11ee-a4ee-c09bf4619c03.mp3,48000,2.4,0.06758616,3038.907755442451,2695.008045989363,0.9560304
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/50147a0c-76ff-11ee-b829-c09bf4619c03.mp3,48000,1.9135,0.07013677,1997.746394124294,2772.0462415401016,0.4878496
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/65ee67d0-76ff-11ee-ac93-c09bf4619c03.mp3,48000,3.54,0.018474234,1654.98595489298,2161.0913783871906,0.18127139
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5475e5c2-76ff-11ee-af70-c09bf4619c03.mp3,48000,0.9535,0.04667014,1925.7783230884002,2562.1028989707565,0.35333294
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3d49d2aa-76ff-11ee-b6e4-c09bf4619c03.mp3,48000,2.747,0.068256274,1875.3606254748893,2058.0642098411276,0.7039783
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7eab24e2-76ff-11ee-adc1-c09bf4619c03.mp3,48000,3.627,0.10961639,1315.673795465329,1840.5130246870071,0.8644433
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8486d1cc-76ff-11ee-9349-c09bf4619c03.mp3,48000,4.307,0.014939293,2280.4335955093948,2878.1304410557027,0.14322847
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/50f1f6a5-76ff-11ee-b037-c09bf4619c03.mp3,48000,1.4935,0.014425604,3371.344511950028,3097.3385469565746,0.17323661
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/50f17300-76ff-11ee-b6ad-c09bf4619c03.mp3,48000,1.4935,0.0072456445,4326.8490673445085,3728.2432802272715,0.20163909
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4361ce20-76ff-11ee-9cc6-c09bf4619c03.mp3,48000,2.067,0.08035247,1653.0439059647279,2137.8550440571366,0.82296383
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6c4033be-76ff-11ee-a835-c09bf4619c03.mp3,48000,3.807,0.01501482,1647.8230894162634,2708.2705563076047,0.19321205
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/60f0fc7f-76ff-11ee-8519-c09bf4619c03.mp3,48000,0.8535,0.0030675642,2850.4106325026146,3392.922338529209,0.035536695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/90880b7d-76ff-11ee-904f-c09bf4619c03.mp3,48000,2.427,0.023937393,2672.9926976123907,3001.2756014424153,0.20395632
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/817128e7-76ff-11ee-b418-c09bf4619c03.mp3,48000,3.147,0.018741995,3244.132848998118,3432.4822288848172,0.34121478
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/396170bb-76ff-11ee-aa18-c09bf4619c03.mp3,48000,1.5335,0.1402235,2603.5411527596493,3167.388755958953,0.9681239
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7609b190-76ff-11ee-b5c6-c09bf4619c03.mp3,48000,3.867,0.014935215,3333.7229326718716,3421.5236425790813,0.14878938
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5baa8a83-76ff-11ee-9a1e-c09bf4619c03.mp3,48000,3.307,0.06163825,1521.502779942171,1896.6473794730748,0.5591734
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6e702306-76ff-11ee-801e-c09bf4619c03.mp3,48000,2.787,0.06645232,2177.2682030118585,2544.9510699593343,0.65368557
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/52ff3f8b-76ff-11ee-b564-c09bf4619c03.mp3,48000,3.187,0.13177827,1694.2903541110857,2365.0195018103536,0.8629503
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6b357cd2-76ff-11ee-8007-c09bf4619c03.mp3,48000,2.1135,0.027405623,1238.2629061452512,1721.173652512104,0.52890944
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/65507e45-76ff-11ee-b460-c09bf4619c03.mp3,48000,3.127,0.0180683,2869.627167740557,3312.8211523863943,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8ce8c12e-76ff-11ee-b271-c09bf4619c03.mp3,48000,1.2135,0.013682203,2635.6762638778714,3362.0690822316315,0.2295005
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/91182ebb-76ff-11ee-bbc3-c09bf4619c03.mp3,48000,3.867,0.04349506,2387.8366302964337,2953.0095324411027,0.9352529
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5466eafa-76ff-11ee-80c0-c09bf4619c03.mp3,48000,1.1335,0.012854682,3246.2453430429223,2969.738283325669,0.2767976
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3df2e4ee-76ff-11ee-88e8-c09bf4619c03.mp3,48000,1.1735,0.027017174,1420.9350534007226,1992.7085386282656,0.20922484
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/658a7a0d-76ff-11ee-9d91-c09bf4619c03.mp3,48000,3.087,0.017722087,2731.5855609168298,3370.3419494626287,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8e809e36-76ff-11ee-a86d-c09bf4619c03.mp3,48000,3.867,0.037154976,2402.6507806423997,3012.814204177288,0.5015686
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/565fd7d8-76ff-11ee-9f92-c09bf4619c03.mp3,48000,3.027,0.016465655,1781.2814889489964,2336.100945686458,0.17569193
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8e42cf5a-76ff-11ee-980b-c09bf4619c03.mp3,48000,3.827,0.038879696,2550.3354355011434,3000.425703597336,0.47066972
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/67d99d77-76ff-11ee-9dd6-c09bf4619c03.mp3,48000,2.107,0.007865555,2423.8348196995667,2953.439254421729,0.06930145
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8468d06a-76ff-11ee-a584-c09bf4619c03.mp3,48000,2.1335,0.1388975,1547.0298062452284,2178.7489595672787,0.75663924
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8e965e0b-76ff-11ee-a751-c09bf4619c03.mp3,48000,2.6935,0.03437473,3135.97012414694,3146.7104415923504,0.7147819
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/50f275ee-76ff-11ee-988c-c09bf4619c03.mp3,48000,2.1335,0.06872703,1171.2876165675325,1953.3072056833728,0.36428058
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/82b3238a-76ff-11ee-8a58-c09bf4619c03.mp3,48000,1.7335,0.12931073,1154.937311516489,1782.9651761547086,0.91496354
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/86feb1b2-76ff-11ee-b318-c09bf4619c03.mp3,48000,3.687,0.013153266,1348.214956071843,2204.018391063906,0.17111339
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/80755ecf-76ff-11ee-a392-c09bf4619c03.mp3,48000,3.947,0.013375256,3067.345541455884,3389.278290570421,0.15681762
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/405f548b-76ff-11ee-95cb-c09bf4619c03.mp3,48000,1.9535,0.07588385,1550.604565654507,2286.1139186892783,0.57801867
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/874adce9-76ff-11ee-aea6-c09bf4619c03.mp3,48000,3.627,0.012417593,1452.1927184674914,2341.7356647169513,0.17822218
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/9061d513-76ff-11ee-9bed-c09bf4619c03.mp3,48000,2.447,0.022235472,2845.048449144133,2920.173607606827,0.18308556
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/82bcc35e-76ff-11ee-adfc-c09bf4619c03.mp3,48000,2.5935,0.011003368,1438.046367081726,2186.9321543303727,0.15961337
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3d18763b-76ff-11ee-b006-c09bf4619c03.mp3,48000,1.7735,0.006182152,1202.7432208839361,2196.588392015664,0.15149288
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8c74871d-76ff-11ee-8955-c09bf4619c03.mp3,48000,1.707,0.05026461,1653.906579311124,2317.303831328794,0.3973428
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6c04002f-76ff-11ee-810f-c09bf4619c03.mp3,48000,3.767,0.01599209,2183.1538891983582,2881.2181665042986,0.2666421
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5b229430-76ff-11ee-85f7-c09bf4619c03.mp3,48000,3.827,0.038803287,2720.5610633673346,2924.171471330878,0.5712618
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/66ff4622-76ff-11ee-a84c-c09bf4619c03.mp3,48000,1.0935,0.0120612895,3738.6531653466955,3523.0449271369425,0.30547628
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6c2c011e-76ff-11ee-84db-c09bf4619c03.mp3,48000,3.747,0.015738152,2403.3428356101595,3069.6267927725135,0.19321205
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/60de6c0e-76ff-11ee-936a-c09bf4619c03.mp3,48000,2.26,0.025242709,1839.3715278060895,2294.904095293394,0.37067527
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/51acf6c3-76ff-11ee-baaa-c09bf4619c03.mp3,48000,2.867,0.12899485,1895.4351494399498,2716.485172022347,0.85494715
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5c9578c5-76ff-11ee-9225-c09bf4619c03.mp3,48000,3.347,0.051582057,2674.633584593132,2887.7764218577804,0.85403776
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4d183385-76ff-11ee-b408-c09bf4619c03.mp3,48000,2.587,0.026053295,2552.7002680173446,2923.2680671270227,0.31844413
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/61beba78-76ff-11ee-ab24-c09bf4619c03.mp3,48000,1.9935,0.021701578,2117.0804598288223,2207.0303887481105,0.51568484
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/560509b5-76ff-11ee-b1d4-c09bf4619c03.mp3,48000,2.1735,0.015642064,2218.0178869028086,3078.991656300645,0.46131346
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3edad61a-76ff-11ee-930b-c09bf4619c03.mp3,48000,1.907,0.043639973,2389.5980740637224,2796.113720204668,0.38143644
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/61d98a02-76ff-11ee-ae59-c09bf4619c03.mp3,48000,3.1335,0.13125254,1109.857094798635,1643.4237399681167,0.9044352
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7c1614c8-76ff-11ee-b408-c09bf4619c03.mp3,48000,1.6735,0.049212284,2799.2833160098176,2643.1973366362986,0.68601984
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/66645867-76ff-11ee-a22e-c09bf4619c03.mp3,48000,3.92,0.012717198,1846.3759863499506,2335.8159339829567,0.16985929
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/78075366-76ff-11ee-b6e6-c09bf4619c03.mp3,48000,2.107,0.0459952,1956.2942680195304,2549.0802717220317,0.36922133
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6a393b45-76ff-11ee-b34e-c09bf4619c03.mp3,48000,3.067,0.07388671,1846.0742309566817,2299.304748855791,0.84476775
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/624ec413-76ff-11ee-89aa-c09bf4619c03.mp3,48000,3.027,0.08653309,1590.1650698936455,2111.9102823401445,0.72308236
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3556949b-76ff-11ee-8098-c09bf4619c03.mp3,48000,2.96,0.037390728,3136.440155510529,3040.9143368445766,0.47305036
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/7e971d84-76ff-11ee-8e44-c09bf4619c03.mp3,48000,3.827,0.10493372,1189.4714559772856,1797.149423156856,0.8726317
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6f7502ec-76ff-11ee-8ea8-c09bf4619c03.mp3,48000,2.747,0.06656872,2094.817011944616,2506.8810053400493,0.53954035
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/8971c346-76ff-11ee-8a8e-c09bf4619c03.mp3,48000,3.147,0.043577123,2461.6032114580084,2597.780118120216,0.53955907
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/465bed21-76ff-11ee-a199-c09bf4619c03.mp3,48000,1.5335,0.06701139,1695.8951265739468,2113.534007372467,0.61560404
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4d86a4df-76ff-11ee-9046-c09bf4619c03.mp3,48000,2.267,0.022875624,2827.004801896232,2966.2237332552577,0.51639974
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/715721f8-76ff-11ee-a323-c09bf4619c03.mp3,48000,2.767,0.056989767,1623.3599792163536,2032.466543133177,0.8206284
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3ebc17fb-76ff-11ee-836d-c09bf4619c03.mp3,48000,4.147,0.010519888,3351.7462587931514,3574.81390866383,0.17039043
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/64ff56c8-76ff-11ee-b813-c09bf4619c03.mp3,48000,3.467,0.017311754,2408.2648546462387,3037.653020064378,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/61252bbf-76ff-11ee-9e71-c09bf4619c03.mp3,48000,2.747,0.07017615,1659.3703255334456,1967.8738642962412,0.63111967
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/33dea21b-76ff-11ee-ad24-c09bf4619c03.mp3,48000,2.86,0.040809296,3064.6146736624605,3007.5553094390148,0.87502086
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/491a5941-76ff-11ee-aec4-c09bf4619c03.mp3,48000,3.987,0.031664126,1846.7700215123948,2350.158160940317,0.38576448
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/56014915-76ff-11ee-94bc-c09bf4619c03.mp3,48000,1.2135,0.030020945,2159.426212996901,2802.1727253154895,0.44860715
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/71c747bf-76ff-11ee-8587-c09bf4619c03.mp3,48000,3.307,0.08004284,2765.31465045138,3090.5104515380763,0.86541325
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/49a5a296-76ff-11ee-b321-c09bf4619c03.mp3,48000,3.107,0.029168217,1865.2721603977334,2377.2795724639773,0.3277586
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/4f7405ef-76ff-11ee-82eb-c09bf4619c03.mp3,48000,4.54,0.015876736,3743.5575437123784,3463.799953594772,0.29464245
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/63ae74ff-76ff-11ee-8765-c09bf4619c03.mp3,48000,4.587,0.073791325,2719.184870047133,2992.545541255818,0.8238839
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/68021753-76ff-11ee-a8fc-c09bf4619c03.mp3,48000,2.187,0.0072154817,2524.2101254105087,2921.486554715997,0.055694204
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/546919b2-76ff-11ee-9462-c09bf4619c03.mp3,48000,2.6135,0.06680024,1805.1495480511182,2010.4327584648997,0.65463877
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/91be521b-76ff-11ee-96ca-c09bf4619c03.mp3,48000,2.8135,0.08121769,1256.0354356161558,1977.1267731309888,0.57867944
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/3569bdb3-76ff-11ee-9fdf-c09bf4619c03.mp3,48000,3.587,0.0138975335,3136.1321915433955,3293.7203839811127,0.16646068
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/587fb4b6-76ff-11ee-9a15-c09bf4619c03.mp3,48000,4.187,0.008183143,1979.7712331250916,2528.4038737549254,0.13745378
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5b3c6988-76ff-11ee-92ed-c09bf4619c03.mp3,48000,1.2935,0.1029528,2192.811926614994,2579.662804473508,0.87596494
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6c17cbc4-76ff-11ee-ad0e-c09bf4619c03.mp3,48000,3.847,0.015506293,2149.339911581949,2946.738519642348,0.19321205
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/80d9fc12-76ff-11ee-b858-c09bf4619c03.mp3,48000,3.807,0.01286956,2810.1811574441654,3411.01164877952,0.1282842
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/6576c697-76ff-11ee-89db-c09bf4619c03.mp3,48000,3.407,0.014072405,2451.0438024751443,3173.8332085395027,0.2711702
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/5be48038-76ff-11ee-b448-c09bf4619c03.mp3,48000,3.107,0.06520325,1411.3039277382957,1854.4235731115132,0.61800444
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_clear/670a24e5-76ff-11ee-a57e-c09bf4619c03.mp3,48000,2.3335,0.037238378,2497.0046697621465,2636.7503178223333,0.40521383
