File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/6455e8ef-76ff-11ee-9ef8-c09bf4619c03_2.wav,48000,1.5935,0.1657363,2350.858609408135,3663.6563128302532,0.80630493
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/73936bd2-76ff-11ee-8eb2-c09bf4619c03_2.wav,48000,2.747,0.16438875,2506.676315130732,4016.402952562338,0.93066406
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4b4a5583-76ff-11ee-aa8e-c09bf4619c03_1.wav,48000,2.027,0.108340256,2705.3099278456134,3847.6276230595536,0.85650635
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/90b0f0cc-76ff-11ee-80ea-c09bf4619c03_2.wav,48000,2.367,0.035112426,3139.4763558123204,4563.485997559229,0.259552
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/884fa218-76ff-11ee-92c7-c09bf4619c03_2.wav,48000,2.6935,0.07424832,2627.999653856379,4046.458154056042,0.4194336
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4e3d0743-76ff-11ee-adb1-c09bf4619c03_1.wav,48000,3.187,0.12983923,2462.1074470753897,3830.973191578701,0.79263306
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/465bed21-76ff-11ee-a199-c09bf4619c03_1.wav,48000,1.5335,0.13606426,2477.511121208187,3734.806681586858,0.7829895
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/517080a6-76ff-11ee-9b4c-c09bf4619c03_2.wav,48000,3.427,0.08437113,5009.8630767657105,5652.747242517834,0.83547974
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/80755ecf-76ff-11ee-a392-c09bf4619c03_1.wav,48000,3.947,0.028153952,2507.0823579587695,3946.06814592334,0.19744873
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4135b38f-76ff-11ee-918e-c09bf4619c03_1.wav,48000,3.82,0.040797524,4660.800533526056,5766.513873916925,0.46157837
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4fb3d2f8-76ff-11ee-9c62-c09bf4619c03_1.wav,48000,1.9935,0.034792688,3317.353283173904,4559.890790673784,0.25683594
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4058d3f6-76ff-11ee-bf4b-c09bf4619c03_1.wav,48000,3.5535,0.040180415,5454.160004161456,5979.074696230422,0.23535156
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/85719c77-76ff-11ee-982e-c09bf4619c03_2.wav,48000,5.027,0.092880845,3718.147912321166,5076.404428287477,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/50e15a24-76ff-11ee-b285-c09bf4619c03_1.wav,48000,1.1735,0.0951411,5357.214356725435,5899.95603217605,0.711792
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8ea321b6-76ff-11ee-8045-c09bf4619c03_2.wav,48000,2.3,0.12996584,2710.809906914865,3716.203685032621,0.97143555
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/56090195-76ff-11ee-9ea6-c09bf4619c03_2.wav,48000,1.8335,0.011533047,2920.393095126887,4300.329907509439,0.082458496
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/91182ebb-76ff-11ee-bbc3-c09bf4619c03_2.wav,48000,3.867,0.09959705,4989.659127303328,5763.5414066593885,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5b73736e-76ff-11ee-8645-c09bf4619c03_2.wav,48000,3.307,0.12583955,3089.5438020973934,4442.893457320796,0.81274414
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5475e5c2-76ff-11ee-af70-c09bf4619c03_2.wav,48000,0.9535,0.07456854,2427.4921158531984,3632.6144589480564,0.44207764
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/501acc08-76ff-11ee-9d8e-c09bf4619c03_2.wav,48000,3.427,0.03776574,3235.6780568449044,4212.3283825078925,0.33654785
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/38a02b8c-76ff-11ee-848c-c09bf4619c03_1.wav,48000,2.0335,0.012181701,5971.390179098268,6059.569583495906,0.12762451
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5d285a8c-76ff-11ee-b36e-c09bf4619c03_1.wav,48000,2.987,0.0220223,5917.243335146598,6082.085662117526,0.12866211
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/449a6039-76ff-11ee-93ed-c09bf4619c03_2.wav,48000,2.587,0.12282961,2558.910697538647,3837.866276254925,0.90927124
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7b38fe8d-76ff-11ee-aa40-c09bf4619c03_2.wav,48000,4.147,0.22684169,2368.519069031055,3721.2489292411574,0.9354248
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7aaca438-76ff-11ee-9ba8-c09bf4619c03_1.wav,48000,3.767,0.20270571,2649.456694167048,4222.413313519427,0.8364563
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8114b6ae-76ff-11ee-b2b7-c09bf4619c03_2.wav,48000,1.7735,0.1742798,2220.915792796401,3582.812765513852,0.80252075
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/54a15d2f-76ff-11ee-b689-c09bf4619c03_1.wav,48000,2.747,0.027470578,4253.421279352192,5038.182787503444,0.20172119
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5016f2fc-76ff-11ee-bc0d-c09bf4619c03_2.wav,48000,2.0,0.032206524,2602.624732831378,3989.814653965479,0.2772522
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/6de9e08a-76ff-11ee-9b3e-c09bf4619c03_2.wav,48000,3.627,0.08350047,2477.3320847247596,3817.918941572878,0.53012085
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/54715ae4-76ff-11ee-8772-c09bf4619c03_1.wav,48000,2.1135,0.026359985,2738.1837376055296,3903.495825023656,0.2321167
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7ebf5ecf-76ff-11ee-bb70-c09bf4619c03_2.wav,48000,3.847,0.19483489,2485.4006766524435,3761.837937856681,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/49b8f246-76ff-11ee-bebf-c09bf4619c03_2.wav,48000,4.267,0.06433607,2663.4065429373745,3981.0460645227486,0.49227905
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8dde64eb-76ff-11ee-bfec-c09bf4619c03_2.wav,48000,3.427,0.08942855,1819.4571943171768,3173.7780679617663,0.5469971
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8e965e0b-76ff-11ee-a751-c09bf4619c03_1.wav,48000,2.6935,0.08277768,2672.411386348438,3864.3598237485826,0.7225342
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7dfe3212-76ff-11ee-a9f2-c09bf4619c03_2.wav,48000,2.4135,0.09540187,2487.227748123769,3894.561353132927,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/89222120-76ff-11ee-8b8b-c09bf4619c03_2.wav,48000,3.187,0.07225289,2410.71266621243,3548.114842197354,0.611084
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/866e93c5-76ff-11ee-a09d-c09bf4619c03_1.wav,48000,3.347,0.09334516,2414.1463732675056,3762.5326609875424,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/73e43654-76ff-11ee-b7fa-c09bf4619c03_2.wav,48000,2.5735,0.16996194,2639.5989103387137,3860.38380932244,0.85873413
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/55be56e4-76ff-11ee-bc21-c09bf4619c03_1.wav,48000,3.187,0.028721027,2812.705074552615,3981.0852763392577,0.19692993
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3a36d2d0-76ff-11ee-bf6c-c09bf4619c03_2.wav,48000,3.0935,0.030063642,2467.392899753505,4014.121290387375,0.16812134
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5fc0ee38-76ff-11ee-ae26-c09bf4619c03_2.wav,48000,4.427,0.05420912,2564.4048236809763,3575.51180087272,0.39492798
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/586dd0e8-76ff-11ee-a64a-c09bf4619c03_2.wav,48000,4.107,0.02277689,4985.3986713305085,5845.916343791473,0.17523193
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8e6c6c28-76ff-11ee-acac-c09bf4619c03_1.wav,48000,3.827,0.093085624,3686.9436349716934,5048.08499828797,0.5869446
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8603d2a1-76ff-11ee-82b4-c09bf4619c03_1.wav,48000,1.8935,0.036284477,2629.1019994544704,4013.4031764949746,0.2662964
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7d4eff71-76ff-11ee-946e-c09bf4619c03_1.wav,48000,3.44,0.045448452,6609.567435054759,6617.474356916829,0.2987671
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/701fc8aa-76ff-11ee-86bb-c09bf4619c03_2.wav,48000,1.5535,0.05633204,2588.478415359615,4086.578610939121,0.56655884
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/78b18f25-76ff-11ee-8cfe-c09bf4619c03_2.wav,48000,1.707,0.07939505,2502.9692758436536,3804.0165990384207,0.4830017
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/61c5ce4b-76ff-11ee-a817-c09bf4619c03_1.wav,48000,1.2335,0.041388515,3184.7265308354786,4838.010717860672,0.26446533
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3d49d2aa-76ff-11ee-b6e4-c09bf4619c03_2.wav,48000,2.747,0.12415922,4033.5548048142527,5079.1562580534455,0.7840576
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5c9578c5-76ff-11ee-9225-c09bf4619c03_2.wav,48000,3.347,0.09815063,4646.941586498515,5155.141143410018,0.828125
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7ce81e5d-76ff-11ee-9f47-c09bf4619c03_1.wav,48000,3.66,0.034648992,1746.1922085531025,2912.2419857083673,0.22473145
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3daf21a3-76ff-11ee-b84b-c09bf4619c03_2.wav,48000,2.827,0.1343016,2411.411157909611,3572.1471727957005,0.8117676
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7878d8ef-76ff-11ee-a55c-c09bf4619c03_2.wav,48000,2.027,0.07498641,2736.2933276445306,3945.091069766849,0.5267029
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/42f7b430-76ff-11ee-902b-c09bf4619c03_1.wav,48000,2.807,0.12012966,2399.86421284208,3650.507441225048,0.9024048
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5963b91b-76ff-11ee-bb61-c09bf4619c03_2.wav,48000,3.487,0.12265031,2017.4450133716966,3095.447828437545,0.8847046
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/515d0683-76ff-11ee-bbd8-c09bf4619c03_2.wav,48000,3.347,0.08434082,2700.585722156447,3703.202020436865,0.8409424
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/51849330-76ff-11ee-85a5-c09bf4619c03_1.wav,48000,3.167,0.09342407,2656.5529507962187,3777.360896286181,0.84939575
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/87ddc116-76ff-11ee-9615-c09bf4619c03_1.wav,48000,2.507,0.054175656,2585.5776140316325,3900.681007220982,0.40219116
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5519b9f6-76ff-11ee-ac44-c09bf4619c03_1.wav,48000,1.56,0.0827137,2684.8816451866032,4104.917910907275,0.697052
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5121cb29-76ff-11ee-ab8f-c09bf4619c03_2.wav,48000,3.407,0.0788975,2556.9957889793736,3668.6276299936712,0.8592224
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/76ea28d5-76ff-11ee-b6ec-c09bf4619c03_1.wav,48000,4.147,0.089333534,2636.556795827473,3980.0066604412023,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/53d4d3a6-76ff-11ee-b477-c09bf4619c03_1.wav,48000,3.047,0.17066021,3899.3554719401736,5197.65232190404,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/62f737b7-76ff-11ee-a33a-c09bf4619c03_2.wav,48000,3.647,0.047038794,2710.5985933755446,4108.824829429449,0.37786865
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/67206595-76ff-11ee-95f7-c09bf4619c03_1.wav,48000,3.267,0.14746779,6500.004581396172,6584.289647815807,0.9842224
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/931441ad-76ff-11ee-a1e1-c09bf4619c03_1.wav,48000,2.987,0.08019633,1934.9605657874451,3226.9567354431706,0.4819641
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7083ac6f-76ff-11ee-b6e7-c09bf4619c03_2.wav,48000,2.087,0.14240712,2296.510243273707,3683.2108967711506,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/87124ae4-76ff-11ee-b070-c09bf4619c03_1.wav,48000,3.447,0.027723383,2444.432490776248,3921.8864680214997,0.18551636
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/534b69c6-76ff-11ee-a780-c09bf4619c03_1.wav,48000,3.487,0.15552753,1840.4411663336275,2881.655187934317,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/38894a32-76ff-11ee-87ee-c09bf4619c03_2.wav,48000,1.4935,0.027855042,4480.977540439975,5758.305401747217,0.1578064
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8908fd81-76ff-11ee-b71e-c09bf4619c03_2.wav,48000,2.2535,0.058177553,4522.367157116086,5263.263239777972,0.5872803
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5532a4b0-76ff-11ee-9e3e-c09bf4619c03_1.wav,48000,3.187,0.027021725,5568.329936489392,5906.395777905312,0.17263794
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4a407817-76ff-11ee-bf87-c09bf4619c03_2.wav,48000,1.9935,0.048792966,5615.729395154778,6026.791585637055,0.45718384
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/695f4f57-76ff-11ee-93f9-c09bf4619c03_2.wav,48000,4.067,0.06273211,2631.6026029713553,3874.4450344402217,0.45864868
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7555951d-76ff-11ee-b50d-c09bf4619c03_2.wav,48000,3.547,0.026603298,2456.057524596524,3815.4077396803673,0.20031738
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/763e1635-76ff-11ee-9864-c09bf4619c03_2.wav,48000,1.22,0.031242745,2304.386785363498,3614.993902258111,0.2255249
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/37ceb4fc-76ff-11ee-b16e-c09bf4619c03_2.wav,48000,4.267,0.057592478,2680.9673137987443,4134.332008933811,0.7852173
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5b6034e1-76ff-11ee-9b70-c09bf4619c03_1.wav,48000,3.547,0.10202022,2837.7576689655834,4373.3214479202425,0.6305237
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/87c95473-76ff-11ee-b5ae-c09bf4619c03_2.wav,48000,2.387,0.047825616,2986.1085599178045,4518.0255699175805,0.36291504
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3aafc082-76ff-11ee-8209-c09bf4619c03_2.wav,48000,2.987,0.10811828,5522.607490883409,6091.879590086684,0.875
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8cd38edf-76ff-11ee-96a4-c09bf4619c03_1.wav,48000,1.947,0.07516642,2528.095478417092,3748.3124720137107,0.4501953
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/64c43eee-76ff-11ee-b69c-c09bf4619c03_1.wav,48000,3.367,0.039830014,2606.327044202543,3920.635577549763,0.30792236
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8cc12f91-76ff-11ee-8f59-c09bf4619c03_2.wav,48000,2.067,0.06217521,5417.895438959273,5970.999210067868,0.50424194
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8aa7b326-76ff-11ee-b24f-c09bf4619c03_1.wav,48000,1.8935,0.024438914,2841.8884698193115,4155.614871938255,0.15505981
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8d48738a-76ff-11ee-a2c1-c09bf4619c03_2.wav,48000,4.027,0.0800211,1874.6435387005267,3214.5042393961503,0.60998535
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/61252bbf-76ff-11ee-9e71-c09bf4619c03_2.wav,48000,2.747,0.12830561,1796.8872234186942,3155.232124689831,0.81140137
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/574eb063-76ff-11ee-86c3-c09bf4619c03_1.wav,48000,2.48,0.080497086,3345.3969790243605,4373.524753998459,0.8968811
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/50f275ee-76ff-11ee-988c-c09bf4619c03_2.wav,48000,2.1335,0.10197457,5447.145473309776,6061.234289924837,0.565155
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/45c3363a-76ff-11ee-ab71-c09bf4619c03_1.wav,48000,3.427,0.047769334,1763.3035342383766,2769.727473888968,0.3441162
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3ae9c22c-76ff-11ee-aed5-c09bf4619c03_2.wav,48000,2.747,0.13973984,5001.002946706564,5892.178482391886,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/546e118e-76ff-11ee-8491-c09bf4619c03_1.wav,48000,1.6335,0.047949374,2679.073056190741,4163.926202578895,0.45550537
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/50147a0c-76ff-11ee-b829-c09bf4619c03_2.wav,48000,1.9135,0.116553076,4373.4710876410145,5642.796283243917,0.6903076
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4e092960-76ff-11ee-aff0-c09bf4619c03_1.wav,48000,1.8935,0.16276102,2169.2852107652934,3568.841568715479,0.9291687
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4f370d5e-76ff-11ee-9708-c09bf4619c03_1.wav,48000,4.28,0.037646133,2655.829223368909,3975.039193878844,0.3034973
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/82fccdeb-76ff-11ee-9b7d-c09bf4619c03_2.wav,48000,2.667,0.11028523,3114.68010547845,4344.380625180697,0.8199158
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/642ba38f-76ff-11ee-8bc2-c09bf4619c03_1.wav,48000,4.907,0.12124595,2745.090558173641,3955.5818206577724,0.83499146
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/6e6d47ac-76ff-11ee-9902-c09bf4619c03_2.wav,48000,1.2735,0.026942113,2371.0317026037183,3729.20686194484,0.12420654
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5854dd5d-76ff-11ee-8813-c09bf4619c03_1.wav,48000,2.9935,0.18569183,2557.170482464707,4006.0210205836493,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/6a4c40bb-76ff-11ee-bc0b-c09bf4619c03_2.wav,48000,2.987,0.13581306,2658.3391229112294,4103.779937838101,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/82b88732-76ff-11ee-827a-c09bf4619c03_1.wav,48000,2.7735,0.06505877,1727.7699925361605,2768.723133073425,0.32870483
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/68150563-76ff-11ee-a8c7-c09bf4619c03_2.wav,48000,2.107,0.014282236,2118.612261882119,3382.6167404916764,0.071624756
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5d77ba96-76ff-11ee-bff0-c09bf4619c03_1.wav,48000,3.067,0.020941056,2491.2519842510014,3699.5194027463313,0.105895996
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5e6c1ba9-76ff-11ee-80fc-c09bf4619c03_1.wav,48000,1.3935,0.12670329,2564.1334697023344,3933.5003166235583,0.64151
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5d3b8af8-76ff-11ee-975e-c09bf4619c03_1.wav,48000,3.027,0.023126995,2599.8035115567236,3934.8427919984906,0.12478638
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3569bdb3-76ff-11ee-9fdf-c09bf4619c03_1.wav,48000,3.587,0.030483397,6590.870761823669,6551.751120923605,0.25634766
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8c03cff8-76ff-11ee-9580-c09bf4619c03_1.wav,48000,1.907,0.07047736,2641.2373052437724,3858.7983755408486,0.42892456
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3f3a27a6-76ff-11ee-9065-c09bf4619c03_1.wav,48000,1.987,0.09026953,1912.1203698903068,3217.30039965124,0.44958496
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4585c377-76ff-11ee-858b-c09bf4619c03_2.wav,48000,3.247,0.05477978,4151.433278127319,5048.028703261994,0.40444946
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3a9ca947-76ff-11ee-b7c9-c09bf4619c03_1.wav,48000,2.867,0.12933013,2607.167090762858,4044.015303002422,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/808976c1-76ff-11ee-adef-c09bf4619c03_2.wav,48000,3.847,0.030162819,2395.8780885638603,3723.627388469224,0.14935303
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3ed0cd5f-76ff-11ee-81fd-c09bf4619c03_2.wav,48000,1.4135,0.014727699,2259.8679690019558,3150.0961344247485,0.10934448
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/60b54e63-76ff-11ee-bb93-c09bf4619c03_1.wav,48000,4.467,0.06047343,4994.577714143578,5729.337071861797,0.5470276
