File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_59_16.wav,16000,5.0,0.2186437,617.4663339184115,916.1742643252667,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_42_36.wav,16000,5.0,0.1978338,648.5031035180236,1116.4346899209854,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_41_13.wav,16000,5.0,0.33424833,1009.2065859908514,1295.0253244585792,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_46_32.wav,16000,5.0,0.32596844,605.0505277606861,917.5762716867735,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_35_57.wav,16000,5.0,0.45128006,703.5650322326584,987.3066677584537,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_31_44.wav,16000,5.0,0.19216518,668.7509864894002,1034.325176187291,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_27_43.wav,16000,5.0,0.15746565,726.922326316217,1328.8030912925867,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_01_53.wav,16000,5.0,0.17699257,676.4652505595169,1001.5647161033683,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_40_32.wav,16000,5.0,0.1713688,642.5915326495478,1016.7571098616504,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_25_18.wav,16000,5.0,0.14142866,802.2580739139403,1188.5059332573403,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_00_12.wav,16000,5.0,0.29140386,667.8195209843083,977.5194017062965,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_35_42.wav,16000,5.0,0.1435528,490.1414536947419,899.5529639824159,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_27_21.wav,16000,5.0,0.15368058,713.5628192487968,988.002286843927,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_43_28.wav,16000,5.0,0.15051416,677.2483237308822,1053.2654919061997,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_36_07.wav,16000,5.0,0.25674677,599.7752107477007,1011.6414558606268,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_51_01.wav,16000,5.0,0.22196688,846.9522261818026,1251.4431104631612,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_29_19.wav,16000,5.0,0.07730201,626.5758843624064,1189.7808476692644,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_27_54.wav,16000,5.0,0.46903616,597.5166592023504,997.1251922741602,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_32_17.wav,16000,5.0,0.21243267,629.889302551234,930.3089894792655,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_23_25.wav,16000,5.0,0.14803344,908.8080334513045,1477.3038704891753,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_20_17.wav,16000,5.0,0.113099895,562.1905248715614,916.1688988261963,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_27_36.wav,16000,5.0,0.20053078,697.2243879985986,1001.0395864699678,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_25_54.wav,16000,5.0,0.27891356,928.8598827390244,1398.1077652666274,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_48_31.wav,16000,5.0,0.24659564,609.4364082391975,1002.1958034600711,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_10_10.wav,16000,5.0,0.26966673,615.4451709259951,1095.7817443490671,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_46_08.wav,16000,5.0,0.19254996,697.565307275782,1104.8652091172653,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_51_38.wav,16000,5.0,0.33882344,637.2170865870864,956.5989910412567,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_29_08.wav,16000,5.0,0.039366093,622.4362621545014,1250.9744295215146,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_31_56.wav,16000,5.0,0.24091713,697.080549591115,1006.1334762195847,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_32_07.wav,16000,5.0,0.16347486,601.6173931973156,907.7730073337295,0.89126587
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_41_02.wav,16000,5.0,0.10099606,640.9240515272096,1058.7313200236047,0.84762573
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_40_20.wav,16000,5.0,0.54943967,819.5133067947534,1164.0597956970314,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_40_40.wav,16000,5.0,0.24820663,1026.8083469431826,1315.702013585664,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_48_18.wav,16000,5.0,0.37675768,717.4732649791677,1014.0639767664055,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_23_43.wav,16000,5.0,0.05415195,694.8570594443595,1163.2640236047744,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_36_17.wav,16000,5.0,0.21698017,504.28241921932266,847.3237182801137,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_41_02.wav,16000,5.0,0.33381763,1020.8714652050837,1277.041856068521,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_26_12.wav,16000,5.0,0.33529708,859.9143749608525,1269.0584323297335,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_23_36.wav,16000,5.0,0.14169759,800.1994826859022,1370.0295800218992,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_02_07.wav,16000,5.0,0.12870067,670.1557203982513,1021.9249293616946,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__10_56_24.wav,16000,5.0,0.14019535,703.2866949250932,1070.6527366862235,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_24_16.wav,16000,5.0,0.60934824,927.0513292115797,1263.360421072633,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__11_42_26.wav,16000,5.0,0.46772534,698.1348648364065,1013.8982763521904,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/15_11_2023/2023_11_15__09_46_22.wav,16000,5.0,0.11640493,595.5843773793449,953.8761710748579,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_05_41.wav,16000,5.0,0.16264753,1019.5682998022306,1232.5192701026006,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__09_54_58.wav,16000,5.0,0.16967627,654.4777147546064,1153.9133249980503,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__09_51_40.wav,16000,5.0,0.0963895,677.2974465130455,1090.4910641164313,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_05_36.wav,16000,5.0,0.30259544,897.752821187987,1286.0394259555555,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_47_33.wav,16000,5.0,0.05675056,742.4009628046476,1276.8427528378488,0.9718628
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_04_29.wav,16000,5.0,0.13807552,1071.5560865057314,1203.3637493252102,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_02_37.wav,16000,5.0,0.27757692,556.886553843382,939.8228233079376,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_35_08.wav,16000,5.0,0.40891406,695.3299586482112,1098.4538215708176,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_49_23.wav,16000,5.0,0.2634319,661.3104484171579,1043.3405813694399,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_36_30.wav,16000,5.0,0.27940282,827.5325635445461,1231.3200815040198,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_01_59.wav,16000,5.0,0.3801768,719.8023834347216,1055.3766380432533,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_41_06.wav,16000,5.0,0.32495576,843.120792428776,1188.5924046557677,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_07_46.wav,16000,5.0,0.161346,903.2746483295003,1179.1023240857107,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_28_31.wav,16000,5.0,0.10185563,614.5219300670389,1072.6322744808256,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_03_51.wav,16000,5.0,0.611252,848.8263379615368,1230.733751037255,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_26_30.wav,16000,5.0,0.07636625,435.94595961010043,858.2794276714176,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_37_36.wav,16000,5.0,0.39614424,722.5107383095827,1147.205393523174,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_13_40.wav,16000,5.0,0.5024858,892.1360860531859,1249.939518087195,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_31_14.wav,16000,5.0,0.12721634,593.5096647488248,987.9533759410475,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_12_28.wav,16000,5.0,0.45938742,899.0544724246421,1276.651352845635,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_40_01.wav,16000,5.0,0.26880914,766.0567911261448,1146.3433635686977,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_02_04.wav,16000,5.0,0.66060895,864.8305554044041,1276.8174750375852,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_08_06.wav,16000,5.0,0.13934565,892.1106578275809,1145.8015797687199,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_26_19.wav,16000,5.0,0.073683076,423.43964824916293,827.0383838157566,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_00_35.wav,16000,5.0,0.12732935,622.5033911677248,1129.1167628897163,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_32_52.wav,16000,5.0,0.21863478,841.358883200609,1304.3322108289144,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_39_30.wav,16000,5.0,0.5019417,798.2281067015451,1216.2859998645072,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_09_50.wav,16000,5.0,0.12743185,750.6684379683352,1055.246730770014,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_04_39.wav,16000,5.0,0.16529535,1102.110499235029,1236.4816691599112,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_43_10.wav,16000,5.0,0.4721945,1024.4436004230433,1404.107143825937,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_04_01.wav,16000,5.0,0.5965141,766.3754634835221,1175.5956728821402,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_13_31.wav,16000,5.0,0.54180455,933.0052061243749,1328.2684220730544,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_06_18.wav,16000,5.0,0.5573949,803.7354666141721,1167.8306364367065,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_10_41.wav,16000,5.0,0.23071124,731.0997752100878,1173.1302350528447,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_10_55.wav,16000,5.0,0.4118701,922.5492153320502,1355.6771177574174,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_26_40.wav,16000,5.0,0.07807618,407.0104678796016,751.601981151276,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_41_18.wav,16000,5.0,0.29938874,774.5421774770141,1173.7304460013847,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_09_48.wav,16000,5.0,0.270835,556.7830787983216,924.6356957035271,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_04_22.wav,16000,5.0,0.19192731,597.7000839524521,1038.6374158207102,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_10_14.wav,16000,5.0,0.20071709,769.1928353265627,1000.3126509933044,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_08_16.wav,16000,5.0,0.46056342,853.6861081570817,1303.4624044676816,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_46_50.wav,16000,5.0,0.27854186,668.850628795777,1093.741647400184,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_07_24.wav,16000,5.0,0.1864183,842.4092097677495,1044.3924913576102,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_06_12.wav,16000,5.0,0.37228018,865.0499788054371,1265.5727821464789,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_29_12.wav,16000,5.0,0.19391015,711.8419776947351,1108.1507036349267,0.88623047
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_10_01.wav,16000,5.0,0.15356217,766.3828623699612,1044.9510417962802,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_39_40.wav,16000,5.0,0.75076413,1031.1345998234008,1378.4358540610485,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_00_47.wav,16000,5.0,0.12483501,549.4711135584454,1050.9758594826778,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_03_36.wav,16000,5.0,0.20263201,710.3408103373405,1086.6867531099995,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_48_13.wav,16000,5.0,0.057133358,718.7812747394524,1217.822302748003,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_32_26.wav,16000,5.0,0.2827709,772.9108350567732,1190.395123652154,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_39_50.wav,16000,5.0,0.7073347,921.3914163604927,1238.665687906419,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__09_54_01.wav,16000,5.0,0.36852458,700.7177716198964,1120.0731531381598,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_36_42.wav,16000,5.0,0.16472544,737.859837871274,1151.262219450963,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_10_39.wav,16000,5.0,0.16657603,908.9711363100603,1198.699152774642,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_38_04.wav,16000,5.0,0.4352621,1049.907003547837,1349.763274506353,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_37_02.wav,16000,5.0,0.2632303,788.3369557313724,1220.1249129709604,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_39_06.wav,16000,5.0,0.28000018,804.8289895422898,1214.6726951276908,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_36_14.wav,16000,5.0,0.17330842,796.47184393961,1213.7349848742901,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_29_03.wav,16000,5.0,0.18268912,661.1910574153236,1044.7699604410416,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_01_02.wav,16000,5.0,0.119751126,605.5784346825593,1074.0130543025844,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__09_53_21.wav,16000,5.0,0.23875962,652.6259898072616,859.22919433518,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_47_14.wav,16000,5.0,0.41819268,886.9313833020078,1272.2641729454729,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__09_53_09.wav,16000,5.0,0.15184915,762.9840999292262,1124.0568665213366,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_05_19.wav,16000,5.0,0.18003733,993.7943828189254,1142.9986325840919,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_28_41.wav,16000,5.0,0.36616045,761.1063704884892,1190.9717868240575,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_07_40.wav,16000,5.0,0.40866068,1058.1148206586615,1500.4725877436706,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_03_10.wav,16000,5.0,0.23015055,729.6916763949296,1153.2815439300869,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_09_48.wav,16000,5.0,0.38921496,785.3269956207897,1255.3182248321768,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_04_00.wav,16000,5.0,0.63643116,835.5656281164647,1234.6306871738248,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_07_12.wav,16000,5.0,0.10027701,732.9504346732426,968.5429825133613,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_30_11.wav,16000,5.0,0.22578926,623.8224319294262,1043.9224674674115,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_02_48.wav,16000,5.0,0.26833868,657.1049001267423,1035.493750969916,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_05_41.wav,16000,5.0,0.24415596,766.4572851495926,1173.4620065819186,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_01_19.wav,16000,5.0,0.09865505,757.6286952306178,1214.4497959530459,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_07_58.wav,16000,5.0,0.326222,808.8220848252181,1193.3996176276603,0.93814087
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_48_23.wav,16000,5.0,0.069828056,671.8349403538061,1194.3942893394258,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_08_54.wav,16000,5.0,0.18058366,791.1573207629956,1008.108032852825,0.9999695
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_42_15.wav,16000,5.0,0.38578418,943.3869333098387,1317.5184039344304,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__10_06_07.wav,16000,5.0,0.25271344,1011.6940393415365,1446.9507228489902,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_08_41.wav,16000,5.0,0.123685166,816.0372791986612,1116.816865764899,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__13_00_46.wav,16000,5.0,0.3267006,679.4072567820992,1084.759822042844,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_43_40.wav,16000,5.0,0.12078626,853.5120562731381,1314.3202796575058,1.0
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/luga/21_11_2023/2023_11_21__12_36_34.wav,16000,5.0,0.5134432,907.0698737545528,1279.9740029404256,1.0
