File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude,Zero-Crossing Rate,Spectral Entropy,MFCC
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/44adf89b-76ff-11ee-8943-c09bf4619c03_2.wav,48000,1.2735,0.057029802,4793.888639458325,5887.1512078464975,0.5130005,0.07508138020833334,-471052400.0,"[-177.743       109.50014       6.1216426    12.193869     -0.47287467
    2.5421784    -1.7910228     0.46889305  -11.327707     -5.060075
   -8.919692     -8.128295     -7.987311     -2.0295434    -8.892788
   -7.9541535    -7.3629794    -5.4697824    -6.0899153    -5.1158843 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3b782666-76ff-11ee-a642-c09bf4619c03_2.wav,48000,2.707,0.14226678,2307.2096588131535,3621.3432053238053,0.87527466,0.03488519623523622,-541490400.0,"[-1.3886404e+02  1.7006230e+02 -1.1263878e+01  2.0550949e+01
 -4.9151506e+00  1.6283792e+01 -7.8407413e-01  5.2865758e+00
 -4.2910943e+00  9.2653866e+00 -3.6199975e-03  1.7188783e+00
  4.0805963e-01  4.7349796e+00 -6.6165571e+00  3.5990517e+00
 -4.6047017e-01 -2.7786956e+00 -6.1692500e+00 -2.7345994e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/57975609-76ff-11ee-bcd2-c09bf4619c03_2.wav,48000,2.4,0.10690862,5071.826707447044,5717.794637312794,0.9999695,0.09920103360066372,-619025860.0,"[-106.35807    103.19331      4.398455    20.22902     -3.2215955
    1.3865564   -3.6898134    1.5005858  -10.209118    -7.405527
   -8.1891165   -6.429727    -5.9207635    1.8664186   -5.3780313
   -3.9531114   -4.523368    -2.3199322   -6.1861324   -3.0218441]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/450a9a23-76ff-11ee-8790-c09bf4619c03_2.wav,48000,4.347,0.02140148,2355.2571933462687,3632.870663466554,0.14611816,0.035774978936887254,-2558655000.0,"[-319.74695     169.67014     -13.15905      17.46433      -3.981483
   18.65169      -1.487991      4.9288807    -3.8250132     7.0205383
   -1.3711575     1.2138978     0.61984736    3.1646976    -6.478379
    3.82362      -1.1042198    -2.6193447    -5.5965037    -0.5021243 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5909d115-76ff-11ee-af5c-c09bf4619c03_2.wav,48000,3.947,0.020856867,2183.125296236797,3335.8490010240553,0.15826416,0.03709358153638814,-2378018000.0,"[-3.2918039e+02  1.7970978e+02 -2.0196070e+01  1.4554078e+01
 -1.7597402e+00  1.9006136e+01  5.1194173e-01  5.1720929e+00
 -3.1539235e+00  5.2905064e+00 -3.9358199e+00  1.7993171e+00
  2.4519851e+00  4.2173438e+00 -6.4694171e+00  3.4602456e+00
 -1.9523350e+00 -3.0531325e+00 -5.4863858e+00 -6.6918224e-02]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/34a4b923-76ff-11ee-9126-c09bf4619c03_1.wav,48000,2.96,0.08889242,2533.5744622302595,3868.114295655719,0.9999695,0.040704740894784174,-820456260.0,"[-173.05797     164.78249      -9.319352     17.36334      -5.6476655
    9.494545     -1.8522396     5.6380763    -4.2593412     4.1269574
   -1.7035092    -0.45217204   -1.5460131     5.6462336    -4.9826226
    1.4880074    -2.094164     -2.6605392    -8.120679     -1.7110733 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/90c4127b-76ff-11ee-addf-c09bf4619c03_2.wav,48000,2.587,0.037583165,4222.200813335365,5006.062709136556,0.25497437,0.08091001157407407,-1226993900.0,"[-234.79774    118.4399      -3.4381547   27.937323    -6.1995573
    8.895399    -1.4352714   -1.0053217   -5.946901    -6.608906
   -4.565155    -8.481678    -6.242262     2.0514338   -2.8844848
   -5.8715377   -3.1641557   -1.6775606   -5.3750777   -0.8625482]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/34b7fcf8-76ff-11ee-8383-c09bf4619c03_1.wav,48000,2.86,0.09788488,2266.496291763836,3648.8304337573813,0.9999695,0.03327573187732342,-720729150.0,"[-170.86606     172.92615     -11.676084     13.433841     -0.30010092
   11.59103      -1.6353351     6.2475276    -6.116827      2.8345509
   -1.4356955     0.3746724    -2.5289857     6.2657413    -5.5727086
    1.9625099    -0.49199766   -2.6689053    -7.6459146    -2.6811233 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/37253c42-76ff-11ee-b443-c09bf4619c03_2.wav,48000,4.487,0.17329624,1616.0829235395736,2727.133670629465,0.9181824,0.026596830463182897,-770206340.0,"[-1.4746419e+02  2.0213185e+02 -1.9814251e+01  1.9040009e+01
  5.6237444e-02  1.6602343e+01 -2.1729741e+00  3.3096571e+00
  2.2013554e-01  4.9597859e+00 -2.0769079e+00  2.6655860e+00
  1.3576908e+00  4.3448129e+00 -3.8814728e+00  4.3337960e+00
 -5.8933262e-02 -1.8231262e+00 -3.7777073e+00 -2.7569087e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/44b220d4-76ff-11ee-b765-c09bf4619c03_1.wav,48000,2.0535,0.10713348,5134.529614262039,5800.773493971668,0.9999695,0.09967262386658031,-545902850.0,"[-1.0519275e+02  1.0242045e+02  4.0297041e+00  2.1363258e+01
 -4.2760867e-01  6.3340098e-01 -5.3458524e+00 -4.0807800e+00
 -1.1574109e+01 -3.6134198e+00 -6.8466043e+00 -4.1177926e+00
 -3.7633841e+00 -8.7691315e-02 -7.3313913e+00 -4.1146297e+00
 -4.4130573e+00 -3.5315824e+00 -8.0579653e+00 -5.6038542e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/46b9c684-76ff-11ee-ba13-c09bf4619c03_1.wav,48000,3.547,0.063429296,2413.370754466695,3530.5174213028777,0.4065857,0.04124436936936937,-1176785300.0,"[-212.24742    170.63176    -18.38602     20.124489    -2.9334524
   14.619139    -4.76798      3.8216875   -4.1422663    4.6466045
   -4.3133407    1.2942812   -0.3187753    4.234206    -5.1328316
    3.2162457   -2.0467432   -4.550292    -5.775242    -2.0444283]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5c33b15d-76ff-11ee-8710-c09bf4619c03_1.wav,48000,3.267,0.09093328,2273.497266613977,3386.5986339597334,0.70758057,0.04727103267508143,-890203970.0,"[-190.18088     180.65092      -9.150802     14.8034935    -9.6412325
   14.556863      1.738138      6.291703      1.9970087    -0.60078955
   -3.7596948     2.4939997    -3.4945145     6.703899     -3.8729742
   -0.7957918    -0.80865407   -4.645863     -3.3709912    -3.4489858 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/406e3697-76ff-11ee-9376-c09bf4619c03_1.wav,48000,3.82,0.0410796,2283.792286006805,3623.859744617256,0.41854858,0.03481350104456825,-1626370800.0,"[-255.71696     172.40445     -15.183746     11.5466795    -0.67836946
   12.559085     -0.47041807    7.4329257    -6.2956834     3.0742474
    0.46215105    2.7729933    -0.86685276    6.169888     -4.7297688
    2.1238697    -1.0732293    -2.9445393    -8.36353      -3.0693712 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4a48743e-76ff-11ee-aff2-c09bf4619c03_1.wav,48000,1.1135,0.11673243,2965.5053876429465,4311.791239322398,0.7892761,0.04697265625,-251486940.0,"[-138.87099     148.9211       -9.145726     16.534538     -1.1208552
    8.687951      2.0995603     4.320496     -2.723956      8.55056
    1.0604963     3.4422028     2.9474103     7.0550942    -6.6919546
    0.19748801   -2.425119     -4.8185487    -8.118986     -2.7623813 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/64b0c374-76ff-11ee-aa96-c09bf4619c03_1.wav,48000,3.127,0.03405394,2484.852197350915,3625.5050004922286,0.3039856,0.041847696109693876,-1460492900.0,"[-276.4524     167.99506    -13.970437    16.76687     -8.892533
   16.143648    -1.6227859    1.669036    -4.3667026    4.969151
   -2.4811606    1.4911693    1.4756583    4.046592    -5.5519166
    1.7766662   -1.9195999   -6.905195    -5.128592    -4.677171 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/649ca42b-76ff-11ee-85fc-c09bf4619c03_1.wav,48000,3.047,0.04090203,2489.3465003933597,3754.301292981025,0.33102417,0.04180609429632867,-1319999400.0,"[-252.00153    166.47221    -11.764103    15.339668    -8.776232
   14.39561     -1.4098434    1.8938577   -3.94945      4.6813774
   -1.0739341    1.5122621    1.0336834    5.1470513   -6.0746217
    3.3654332   -2.540127    -4.6341577   -6.8442683   -2.9144578]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/88d2df88-76ff-11ee-97c6-c09bf4619c03_1.wav,48000,2.047,0.07663646,5012.48043858046,5961.051149623218,0.50115967,0.08665720621744792,-633781570.0,"[-139.59117     106.68313      13.423626     21.415842     -1.6647497
    0.5439666    -5.5613       -0.6721327    -7.8565903    -1.6037871
   -3.3777857    -2.0572128    -3.041404      0.7502534    -5.1944103
    0.7740554     1.4751128    -0.29715252   -5.665006     -2.5312424 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/47950f03-76ff-11ee-bf70-c09bf4619c03_2.wav,48000,1.947,0.06178682,2478.635803750378,3754.8846829110644,0.47229004,0.03692526895491803,-665438700.0,"[-216.30421     164.55945     -11.482946     17.562986     -6.6241517
   20.953732      1.0841802     3.948646     -2.3237917     4.5915394
   -0.65113896   -1.2777067    -0.9541459     3.1629412    -8.533032
    0.82953995   -3.2745154    -4.6730704    -5.6177573    -2.9334517 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8a6e4786-76ff-11ee-bbaf-c09bf4619c03_1.wav,48000,3.067,0.078424245,4855.522344477398,5836.73282990835,0.58795166,0.0791354709201389,-926026430.0,"[-1.5515419e+02  1.0625790e+02  7.6251135e+00  1.7885954e+01
  1.6825464e-01  4.6774106e+00 -1.0879771e+00 -4.7511443e-02
 -9.8271856e+00 -6.0367770e+00 -6.9789133e+00 -7.0433140e+00
 -7.6037903e+00 -2.0112321e+00 -8.5406647e+00 -5.9725018e+00
 -5.7519116e+00 -5.4165072e+00 -8.9046192e+00 -6.7161450e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/72274cce-76ff-11ee-9340-c09bf4619c03_1.wav,48000,3.387,0.16716234,2915.319752336317,4190.159380297409,0.93130493,0.0483198825668239,-606860500.0,"[-93.30174    154.37492     -9.717036    16.911526    -9.499369
  13.895661    -1.5487472   -0.5425799   -0.50918466   2.5792902
  -2.1226058    3.2305884   -1.6247722    5.670423    -4.824074
   2.4868264   -1.9445002   -3.7068417   -3.9048543   -0.3502689 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8dc851b2-76ff-11ee-a6e4-c09bf4619c03_2.wav,48000,1.8335,0.056793224,4851.216370418894,5699.58023090361,0.43188477,0.08454078851744186,-676795100.0,"[-177.58223    106.11196      4.8153205   21.124784    -1.4902169
    3.4903867   -2.9651954   -1.5977111  -11.865402    -5.057154
   -6.764119    -4.9279404   -3.846601     2.5561366   -6.66391
   -6.0959926   -4.8979416   -1.8420439   -5.400648    -2.7901297]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/61cc6a49-76ff-11ee-9b59-c09bf4619c03_2.wav,48000,2.3135,0.20638089,4832.732006987904,5737.297838741614,1.0,0.08459191388248848,,"[-42.928005   110.23888     10.638217    21.579823    -4.2402835
   2.435607    -0.27873662   2.9257526   -8.1153965   -3.1222615
  -5.224509    -2.6867118   -3.772836     1.9297291   -3.3557315
  -1.010836    -1.3499327    0.51038164  -3.8041663    0.3021864 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4e3d0743-76ff-11ee-adb1-c09bf4619c03_2.wav,48000,3.187,0.13589075,3083.370036097625,4449.169993347163,0.894928,0.04917106500836121,-654707140.0,"[-112.49297     150.59793      -9.666194     10.237183      1.7485802
   12.00433      -2.6129282     3.0044484    -5.942088      3.1950734
   -2.0110874    -1.2225384     1.2364526     3.3124723    -5.57549
    0.7922865    -1.1349937    -3.278818     -8.174914     -0.98220664]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/465bed21-76ff-11ee-a199-c09bf4619c03_2.wav,48000,1.5335,0.13222462,3141.047766443373,4857.861255229472,0.7467346,0.04354519314236111,-307488670.0,"[-126.05493     148.5131        2.3534665     1.4638721     2.5476978
    9.490411      0.64966923    1.8141439    -6.472599      4.737369
   -5.1118608     1.9711698    -0.167569      4.2755203    -7.080114
    3.9156637    -4.321429     -2.2554414    -5.4858785    -0.93096036]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4b4a5583-76ff-11ee-aa8e-c09bf4619c03_2.wav,48000,2.027,0.10258438,3590.3186474792583,4824.229878867003,0.7686157,0.06496952715968586,-514706500.0,"[-1.2642635e+02  1.3979385e+02 -9.4191647e+00  5.7077913e+00
 -2.1975356e-01  1.4499244e+01 -2.8008003e+00  1.8730855e+00
 -7.2698903e+00  2.5785749e+00 -1.9983907e+00  1.2192825e+00
  1.9538869e+00  3.2437069e+00 -6.5711784e+00  2.1220902e-02
 -1.9202865e+00 -4.5605130e+00 -6.5083609e+00 -3.7224715e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/73936bd2-76ff-11ee-8eb2-c09bf4619c03_1.wav,48000,2.747,0.16172343,2541.3115514184965,4045.3336877047977,0.75949097,0.03436515867248062,-487977500.0,"[-120.27552    160.787       -4.4058394   17.8001      -1.582049
   10.851829     0.3525225    4.084218    -2.9933414    5.982013
   -1.3103462    2.7796233   -1.2199501    4.258591    -6.073548
    2.5370939   -3.1023269   -3.2051153   -6.265932    -3.6671507]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/90b0f0cc-76ff-11ee-80ea-c09bf4619c03_1.wav,48000,2.367,0.035800938,4665.4386751636775,5638.287218200694,0.2703247,0.07720122466216216,-1096095200.0,"[-224.7501      108.713295      4.8029795    25.017595      2.954925
    4.906824      0.4387601     3.2984078    -6.6418633    -2.8952823
   -4.687724     -4.940853     -6.4263654    -0.79789877   -6.6356797
   -4.1880417    -3.8806052    -3.5421104    -6.5870433    -4.06759   ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/884fa218-76ff-11ee-92c7-c09bf4619c03_1.wav,48000,2.6935,0.07341085,5654.142403428299,6073.974705064052,0.46820068,0.1077055799160079,-847142700.0,"[-144.17603      91.60151      12.346526     23.434027     -2.299955
    6.9096546     4.10163       5.378173    -10.298399     -7.6720543
  -10.887668     -6.031859     -6.767598     -0.23875786   -6.5561457
   -2.873749     -3.1646535    -2.7770355    -7.505491     -4.3618717 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/6455e8ef-76ff-11ee-9ef8-c09bf4619c03_1.wav,48000,1.5935,0.16180143,4644.601497978239,5825.8680433017435,0.96725464,0.07150065104166667,-290881250.0,"[-78.80892   110.940765    9.4186325  18.208319    3.6145911   4.690376
   0.4151562   2.0079222  -8.210369   -4.6257863  -7.5335255  -7.6707063
  -6.275362   -1.4562554  -7.272993   -3.2975051  -3.2627723  -3.373586
  -7.0903172  -4.575261 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/3ed83931-76ff-11ee-b555-c09bf4619c03_1.wav,48000,2.5535,0.053501032,4776.093368273074,5925.504092188662,0.29916382,0.07486775716145834,-953765100.0,"[-190.7173     108.37203     11.899782    21.562399     6.0297985
    7.486162     4.117939     3.596042    -7.5364556   -2.811798
   -4.9801407   -6.279745    -6.553397    -0.4338643   -6.006637
   -3.8869598   -2.9084554   -2.5101802   -5.570816    -2.5454714]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4a99ce3b-76ff-11ee-b858-c09bf4619c03_2.wav,48000,2.347,0.08928893,2223.053444889435,3564.642877674854,0.48043823,0.03430562429298643,-646240300.0,"[-181.63263    175.51895    -11.76707     11.668291    -5.0060205
   13.25436     -4.77122      2.507945    -4.6390862    3.894974
   -2.9601614    0.3047932   -1.2649701    3.8886807   -4.945938
    6.00574     -1.4762198   -2.7488737   -4.349193    -1.4482338]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/7c7fdde7-76ff-11ee-9c10-c09bf4619c03_2.wav,48000,4.167,0.019336857,1889.4476458383147,3183.0797283185425,0.2236023,0.031192555147058824,-2630515500.0,"[-3.5688931e+02  1.9466089e+02 -1.0804589e+01  3.1973455e+00
  2.9737470e+00  1.0556868e+01  3.6114404e+00  1.0500040e+01
 -3.7858319e+00  3.9016600e+00 -6.3507743e+00  3.7956488e-01
 -2.5643304e-01  5.8739910e+00 -2.3462284e+00  8.2579941e-02
 -1.7878129e+00 -1.9792415e+00 -6.1145329e+00 -1.6837012e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/8ea321b6-76ff-11ee-8045-c09bf4619c03_1.wav,48000,2.3,0.13700055,4750.299404315098,5652.013909987164,0.9999695,0.08172155309606481,-486460300.0,"[-93.13431    107.352715     7.39374     23.989939    -0.18906194
   1.6089898   -7.8270802   -1.2917355  -10.790379    -6.8590565
  -9.132587    -6.3949685   -6.1797676   -1.8177965   -9.229927
  -1.8710684   -2.3441153   -2.8072588   -6.6405506   -3.5546112 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/50e15a24-76ff-11ee-b285-c09bf4619c03_2.wav,48000,1.1735,0.09529819,4606.041600372905,5620.5201278681,0.7418213,0.07421875,-327454600.0,"[-139.07915    110.076294     7.7324185   24.656948     1.6600603
    0.8480022   -7.0998735   -2.7485878  -11.3020315   -4.5381374
   -9.851583    -5.6465206   -6.0867457   -3.2903783  -10.079896
   -3.0893664   -1.4932182   -1.7557291   -7.939743    -3.7072437]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/80755ecf-76ff-11ee-a392-c09bf4619c03_2.wav,48000,3.947,0.031345967,2170.7919536778436,3401.8634709915214,0.18295288,0.034145468328840974,-1918636800.0,"[-288.69263     177.2945      -19.280964     13.63641      -2.31109
   17.169012      0.30146813    3.9550261    -1.7636341     5.355522
   -3.4044414     2.092612      0.32490888    4.919828     -7.027532
    2.7331727    -1.7047006    -4.1507277    -6.0514803    -2.60637   ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/517080a6-76ff-11ee-9b4c-c09bf4619c03_1.wav,48000,3.427,0.08789841,2658.2084498827817,3758.3948412668215,0.8258362,0.04884025621118013,-961208060.0,"[-1.6668042e+02  1.6399358e+02 -1.9769480e+01  1.6633070e+01
 -6.0503716e+00  9.9174929e+00 -2.6699165e-01  6.2728224e+00
 -8.3362017e+00  5.5100679e+00 -4.7691422e+00  1.2588032e+00
  6.1791056e-01  5.9041634e+00 -5.2525187e+00  6.5235937e-01
 -3.0531795e-04 -4.1750035e+00 -8.4075575e+00 -1.8130490e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4135b38f-76ff-11ee-918e-c09bf4619c03_2.wav,48000,3.82,0.04131155,1671.7173711091882,2742.8128285798925,0.48117065,0.028551532033426183,-1662647900.0,"[-289.45364     199.86227     -21.79399      11.4756365     2.384801
   14.374853     -1.7058812     4.581194      2.6368551     4.4172087
    2.413701      3.3222694     4.565972      2.3863163    -2.7337976
    4.1355395     0.81980175   -3.2476943    -3.6137424    -4.009565  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4fb3d2f8-76ff-11ee-9c62-c09bf4619c03_2.wav,48000,1.9935,0.034731403,2504.7656926310297,3792.5933889454527,0.23855591,0.039488114137700536,-920575600.0,"[-264.7376      165.61436     -13.124674     15.0135975    -8.146697
   12.651481     -0.50380915    3.717624     -4.455273      5.085101
   -0.8554242    -0.4270776    -2.8220012     7.0968757    -3.601091
   -0.7716118    -3.0234852    -2.8361921    -9.463535     -0.7587037 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/4058d3f6-76ff-11ee-bf4b-c09bf4619c03_2.wav,48000,3.5535,0.03990662,4867.518333213142,5816.4951183294015,0.24328613,0.07777706306137724,-1577338800.0,"[-220.59734     104.30618       6.471976     20.09121      -1.7423699
    2.8284214     0.22869004   -0.96589917  -10.497531     -3.3827748
   -7.3097606    -6.337209     -6.554382     -3.1537228    -9.118103
   -7.122044     -6.6168475    -5.4293284    -9.166536     -6.701245  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/85719c77-76ff-11ee-982e-c09bf4619c03_1.wav,48000,5.027,0.08040855,6037.336507133963,6186.924740258686,0.96777344,0.1304683362023305,-1637394300.0,"[-127.694336     87.63581       9.601089     17.42132      -7.2349086
    1.077896     -1.17922       1.010727    -10.137051     -6.8901052
  -13.039099     -8.5711975    -8.445232     -0.58300215   -6.5536523
   -2.8504157    -4.525858     -3.7934606    -8.267251     -4.607026  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/91182ebb-76ff-11ee-bbc3-c09bf4619c03_1.wav,48000,3.867,0.109584905,2960.4188012784884,4468.765538768733,0.9999695,0.04269972451790634,-894956500.0,"[-144.77557    153.3628      -3.034957    10.98625      0.5823645
   12.6268835   -1.3530073    0.5495874   -5.058141     4.045084
   -3.3992882    3.724475    -1.8457211    2.8767633   -5.0931215
    2.3911278   -4.2115602   -3.731783    -7.317056    -0.6660304]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5b73736e-76ff-11ee-8645-c09bf4619c03_1.wav,48000,3.307,0.12051504,1722.8425215882933,2715.3298832493865,0.7879944,0.030844930667202574,-739597440.0,"[-1.8432687e+02  1.9862035e+02 -2.5101818e+01  1.8839951e+01
  4.1535964e+00  1.5839256e+01  6.8608180e-02 -4.3936580e-02
  3.0503230e+00  5.3601708e+00 -3.9997940e+00  4.5376557e-01
  2.5604136e+00  2.8746092e+00 -5.1703501e+00  3.5851085e+00
  1.0278497e+00 -2.3334651e+00 -4.5640526e+00 -2.3457909e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5475e5c2-76ff-11ee-af70-c09bf4619c03_1.wav,48000,0.9535,0.0819238,1897.7270540241573,2926.6151287142584,0.47381592,0.03508029513888889,-278910140.0,"[-2.0636430e+02  1.9257394e+02 -2.6534071e+01  2.5282816e+01
 -1.8431642e+00  2.2569599e+01  3.9086360e-01  1.1631910e+00
  3.8155792e+00  3.9173466e-01 -8.1865435e+00  1.3252767e+00
 -1.1428376e-01  5.2211566e+00 -1.1042973e+01  9.2598133e+00
 -2.5755618e+00 -5.6825447e+00  4.4813398e-01 -7.3055630e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/56090195-76ff-11ee-9ea6-c09bf4619c03_1.wav,48000,1.8335,0.01197727,2322.291639380304,3357.1795388506293,0.08538818,0.042815452398255814,-1410371000.0,"[-378.6877     174.07594    -29.081524    16.019455     1.9359365
   20.400023     1.4756267    6.4941874   -2.9623308    6.1329517
   -1.5655637    1.5006539    4.3867846    3.739582    -7.388791
    2.1930597   -2.0398161   -2.502801    -6.8013163   -1.1366887]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/501acc08-76ff-11ee-9d8e-c09bf4619c03_1.wav,48000,3.427,0.04018488,2999.8849405783,4007.7452098521685,0.35299683,0.06007527416537267,-1453686300.0,"[-241.57492     154.34888     -10.18553      21.939886    -13.899357
   15.195847     -0.75365376    1.5073811    -2.3123155     4.11943
   -0.60776687   -0.35966277   -1.6212534     4.9311147    -3.5516944
    0.6632804    -4.213583     -2.1026614    -8.746222     -1.4221182 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/449a6039-76ff-11ee-93ed-c09bf4619c03_1.wav,48000,2.587,0.11276515,2684.865172331827,4029.0194510496153,0.88049316,0.0422875675154321,-614640830.0,"[-154.07246     159.90227      -6.703708     11.639522     -9.651548
   15.232451      1.2427413     4.147235     -5.6687665     5.3209295
   -2.5140572     2.3824866     0.78588235    3.629042     -5.614864
    2.919417     -3.2284722    -2.893066     -5.939493     -3.5113366 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/5d285a8c-76ff-11ee-b36e-c09bf4619c03_2.wav,48000,2.987,0.022633387,2850.382328670432,4115.107070093353,0.11697388,0.04507652635676156,-1686175000.0,"[-3.0962216e+02  1.5370985e+02 -6.6401830e+00  1.9141382e+01
 -8.3156042e+00  1.3400674e+01 -1.5366863e+00  3.6393299e+00
 -4.2712479e+00  4.4335928e+00 -1.3556429e+00  4.3011451e-01
 -2.0852156e-01  2.4575830e+00 -6.5816126e+00  2.0180490e+00
 -3.8999667e+00 -3.5951965e+00 -8.3399906e+00 -4.2383924e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_synt/38a02b8c-76ff-11ee-848c-c09bf4619c03_2.wav,48000,2.0335,0.010826987,7061.2636096305005,6677.363182329756,0.12258911,0.16369692817408377,-1702666600.0,"[-321.56848     76.237526    21.541758    19.256283    -3.558749
    0.741422     1.1838169    2.3994923  -12.439502    -6.816658
  -14.054743    -5.5493546   -6.335355     1.3225003   -5.3452377
   -2.0011966   -5.4811125   -1.0325246   -6.2057924   -2.7224646]"
