File,Sample Rate (Hz),Duration (s),RMS Energy,Spectral Centroid (Hz),Spectral Bandwidth (Hz),Max Amplitude,Zero-Crossing Rate,Spectral Entropy,MFCC
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7aeee958-76fe-11ee-85ec-c09bf4619c03.mp3,48000,2.227,0.060307253,1888.0434167122935,1904.2849536508465,0.6312745,0.053299753289473686,-1230069200.0,"[-3.3727481e+02  1.8304123e+02 -2.5695511e+01  1.0564311e+01
  7.8006244e+00  1.1521026e+01 -2.1163380e+00  1.3319652e-01
 -1.0967025e+01 -1.8698124e+01  6.2720814e+00 -5.9949303e+00
 -7.1131845e+00  4.5033455e+00  2.1108472e+00 -3.2712895e-01
 -7.2276335e+00 -5.2838743e-01  2.1109529e+00 -6.1198273e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/401f303e-76fe-11ee-bab3-c09bf4619c03.mp3,48000,3.207,0.10417799,1882.1462737732238,2351.1506065271656,0.63748497,0.04364845047757475,-957768000.0,"[-241.2898      179.43466      -3.1376579     9.521451    -10.478095
   15.182685     -0.25014123    5.9119263    15.475685     -2.5915277
   -9.211122     -2.06183      -7.5835433    -9.254762     -6.743967
   -7.1946425    -2.0089796    -6.5946097    -5.183042     -4.056311  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/364bb4c1-76fe-11ee-9a83-c09bf4619c03.mp3,48000,1.947,0.08038005,2293.3635103001443,2546.702467261234,0.5564543,0.05708888319672131,-678690750.0,"[-235.93468    183.03773    -35.110767    54.032894   -18.156729
   -1.0356207    0.5190101   -4.7451673    8.628415    -9.297551
   -7.1325355   -3.993669   -12.697218    -5.321438    -7.9076376
   -2.5697281   -7.8026476   -1.7871062    5.53452    -10.008044 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/41be7307-76fe-11ee-80b1-c09bf4619c03.mp3,48000,2.027,0.07181132,2153.5643634882667,2018.1752850923283,0.81025445,0.06284000736256544,-987579300.0,"[-2.9908453e+02  1.6954475e+02 -2.3989964e+01  1.0240921e+01
  3.8706391e+00  9.6112900e+00  4.9224165e-01 -2.7486169e-01
 -1.1294141e+01 -1.7409332e+01  6.3260360e+00 -5.2138691e+00
 -7.7102909e+00  5.2143531e+00  1.1855148e+00 -7.9018563e-01
 -6.1664948e+00 -2.1051846e+00  1.0010399e+00 -8.2501488e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6433c43c-76fe-11ee-b939-c09bf4619c03.mp3,48000,3.187,0.07199514,1227.0823779946143,1364.5356575407639,0.51214135,0.03358362510451505,-1183777700.0,"[-3.1314706e+02  2.2116362e+02 -6.2860441e+00 -5.1820636e+00
 -3.8906102e+00  1.5280519e-01  2.6845181e+00 -1.0206146e+01
  8.1387997e+00  5.0798469e+00 -1.1896700e+01 -4.1937122e+00
  1.1911805e+00 -1.0952277e+00 -7.4127257e-01 -6.0516410e+00
 -5.2883644e+00 -1.6218916e+00 -8.3902349e+00 -6.1804748e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5df6d28f-76fe-11ee-b8e3-c09bf4619c03.mp3,48000,2.1135,0.014280726,1688.80471949414,2235.790325277591,0.205157,0.03720506831030151,-2248814600.0,"[-481.5201     169.5115      10.399985    16.0821      -8.793468
   12.753134     8.914861    11.003254     8.317281    -3.033596
    1.2590889   -3.6182523   -1.7920356   -3.3288596    3.1263356
    1.2930641    0.6486323    2.7105896    0.7491587    3.6253612]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5861e8e4-76fe-11ee-83f2-c09bf4619c03.mp3,48000,4.107,0.06349746,1553.2117347711994,1984.019528794521,0.3885962,0.039511566952720206,-1953068900.0,"[-297.60864     184.45816     -19.54342       9.55013      -2.2902048
   11.742071      7.6764464    10.265093      8.639409     -5.871437
    8.443227     -0.8977841     2.0561438    -0.33951455   -5.34818
    4.9294486     1.2608391     3.8212523    -2.1319792    -1.6583353 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5e0c171e-76fe-11ee-9057-c09bf4619c03.mp3,48000,1.3135,0.0685094,1810.4711037530058,1981.8053877323346,0.6278736,0.048162644909274195,-722192060.0,"[-3.0174622e+02  1.6763489e+02 -8.8413887e+00 -9.5099392e+00
  3.3752043e+00  7.4745374e+00 -6.7496676e+00  1.1204158e-02
 -9.1977100e+00 -9.4508495e+00  4.9541073e+00 -2.9915521e+00
 -2.4793296e+00 -9.4128299e-01  3.0536857e+00  1.0277600e+00
 -6.9158378e+00 -2.6338100e+00 -7.2000355e-01 -2.9874198e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/733bad9c-76fe-11ee-b673-c09bf4619c03.mp3,48000,4.147,0.06110787,1856.5104671600368,2348.866278712403,0.66411585,0.04394656772172237,-1993083300.0,"[-322.6202     162.2044      13.327296    17.839323    -2.4957361
    9.432005     4.175583     7.59378      9.690574    -6.3670206
   -8.910146     1.2367853   -5.1803074   -6.225804    -3.2784858
    1.6766005    1.7396637   -3.5599513    4.684765    -3.2328846]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6c8521a4-76fe-11ee-94c4-c09bf4619c03.mp3,48000,4.387,0.06993933,1542.3069250214521,1623.7869608404526,0.75219524,0.03866547519720874,-2424534000.0,"[-320.92612    152.50552    -10.527074    20.88584     19.388254
   -9.560208    13.099488     6.82095     -5.950881     3.6667187
   -3.5272465   -4.5306034    2.9422      -4.4378295   -1.0069501
    7.170415    -1.1086689   -1.9407575    1.6281385   -3.9711058]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/41e48b24-76fe-11ee-a4d5-c09bf4619c03.mp3,48000,1.5135,0.05861269,1243.9356612211961,1271.872355650944,0.59079504,0.03635632152288732,-708579460.0,"[-3.3174109e+02  2.2413943e+02 -4.2969198e+00 -2.1225750e+01
  4.1383691e+00  1.5755061e+01  2.1320961e+00 -1.1042876e+01
  9.6294613e+00  7.9012246e+00 -1.0723245e+01 -5.4562879e+00
  3.1693447e+00 -3.3101201e-02  2.9527907e+00  2.1223645e+00
 -1.7583876e+00  2.3694265e+00 -3.4515173e+00 -6.0808773e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6d582c41-76fe-11ee-b4d4-c09bf4619c03.mp3,48000,4.027,0.058206603,1833.6397074399877,2101.496586638365,0.941604,0.02936921296296296,-2999000600.0,"[-3.5953067e+02  1.6441960e+02  2.8955524e+00 -1.5027505e+00
  8.4720173e+00  9.4231071e+00  9.9238586e+00  1.5477422e+01
  6.0899172e+00  1.8762772e+00  1.3687156e+00 -7.9887271e-01
 -1.1920350e+00 -4.6314793e+00 -2.1109376e+00  3.3928621e+00
  2.1417375e+00 -5.8906536e+00 -2.7984774e+00 -2.1470004e-01]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/620cce4d-76fe-11ee-b4aa-c09bf4619c03.mp3,48000,1.9135,0.0105363,1860.1741137833008,2291.519688356453,0.21433894,0.042822265625,-2280149000.0,"[-4.9979269e+02  1.6421896e+02  2.0749691e+00  2.4467678e+01
 -1.2870740e+01  1.0885279e+01  1.1730122e+01 -7.1397281e-01
  1.3889912e+01 -3.9736924e+00  1.8448519e+00  5.6168227e+00
  2.7043237e-03  1.6531774e+00 -1.3211801e+00  1.4615633e-01
 -4.7994503e-01 -1.6186391e+00  2.3566306e+00  4.1012745e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/30fbf47e-76fe-11ee-b640-c09bf4619c03.mp3,48000,2.967,0.08413005,1799.8816285672385,1866.7130808198924,0.6378768,0.05090550795250896,-944902340.0,"[-2.2217386e+02  2.1002753e+02 -6.4189735e+01  5.7614007e+00
 -4.3900623e+00  7.1146698e+00  1.1091692e+01 -1.0004547e+01
 -1.2382816e+01  4.3029302e-01 -1.1883719e+01 -6.9596610e+00
  1.8378626e-01 -1.3808565e+00  3.3527515e+00 -8.4736300e+00
 -4.8946028e+00 -7.1886187e+00 -7.4070647e-02 -1.5942833e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/52f9b3e4-76fe-11ee-8d80-c09bf4619c03.mp3,48000,2.427,0.13992257,951.1520749314656,1585.9212951373377,0.70439756,0.01484546326754386,-683816450.0,"[-2.8846619e+02  1.9661510e+02  1.7016459e+01  2.1105940e+01
  7.6177559e+00  1.7029806e+01  1.3130798e+01 -4.4758912e-02
  2.4239745e+00  4.0734921e+00  2.3382413e+00  5.7336247e-01
  1.4708605e+00 -4.3348682e-01 -2.0938790e+00  3.1684835e+00
  1.4987600e-01 -4.6015539e+00  5.8435578e+00 -1.7740304e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/50f0b3fd-76fe-11ee-b009-c09bf4619c03.mp3,48000,1.6935,0.0736263,2543.2223847521977,2688.4115253019368,0.5803442,0.07197081367924528,-638935400.0,"[-229.99876     176.15753     -52.250042     19.125156     -8.933667
   17.40811       1.9924442    -7.3503127   -18.912624     14.551354
  -18.37808      -5.203155      0.30073193   -6.3591146     7.796803
  -18.508001     10.587598     -6.1207657     3.131791      4.275864  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/429cdc54-76fe-11ee-ba0c-c09bf4619c03.mp3,48000,1.827,0.08546103,2012.501878773118,2384.5544622590355,0.51998115,0.047786269077034885,-656707140.0,"[-252.98222    187.35892    -19.971357    44.747776   -12.22872
   -0.9011176   -7.578827    -2.4810102   10.81563     -8.5885
   -8.638315    -3.5691004  -11.523708    -6.238428    -5.0049534
   -5.4622297   -8.710065    -0.5616324    2.3374429   -8.353552 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/619bd8bd-76fe-11ee-b5bc-c09bf4619c03.mp3,48000,4.66,0.026042175,2549.274821393512,2881.101512595294,0.3323069,0.049863906965102976,-5461567500.0,"[-4.19571014e+02  1.08001236e+02 -9.69186687e+00  4.41078186e+01
  4.06408310e+00  1.53785601e+01  5.67821693e+00  1.07380066e+01
  3.39398265e+00  1.00709562e+01  3.79235578e+00 -5.18949461e+00
 -5.64833581e-02  1.60914397e+00 -8.95532608e-01 -1.67011008e-01
  4.36809683e+00 -3.65458035e+00  1.96199644e+00  8.66498128e-02]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/36ccfe52-76fe-11ee-b9f2-c09bf4619c03.mp3,48000,3.387,0.024285944,2441.5811083372982,3097.1453190263537,0.2695899,0.043914602987421385,-2408926200.0,"[-3.6761508e+02  1.5567558e+02 -2.2688570e+01  3.3668133e+01
 -4.8547536e-01  3.4830605e+01 -4.8226366e+00  4.3770866e+00
 -3.3165836e+00 -1.0707014e+01 -1.5725146e-01 -2.2996497e+00
 -3.9513892e-01 -1.3806849e+00  9.8742984e-02 -3.7740738e+00
 -5.1473718e+00 -9.4533310e+00  2.5317376e+00 -6.0039406e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/79800ed9-76fe-11ee-a2c4-c09bf4619c03.mp3,48000,2.187,0.06208818,2108.953257140981,2069.8434645246216,0.74504775,0.05858663910800971,-1184806000.0,"[-3.2193436e+02  1.7316553e+02 -2.3280804e+01  1.4967890e+01
  3.3996291e+00  9.5315838e+00  7.6901186e-01  3.3218188e+00
 -1.0543651e+01 -1.7063543e+01  8.6466742e+00 -4.2992072e+00
 -6.8697662e+00  4.2614942e+00  4.0059787e-01  2.3565492e-01
 -4.3215914e+00 -2.6208620e+00  1.2797673e+00 -6.4694624e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/665142b1-76fe-11ee-86dc-c09bf4619c03.mp3,48000,3.427,0.05054616,3624.9207316707025,3647.2176062280764,0.87069273,0.10219332298136646,-2123918200.0,"[-2.6718048e+02  1.2771737e+02 -3.2632595e+01  2.9516647e+01
 -1.2858499e+01  1.7011345e+01 -3.1384140e-01  1.2763499e+01
 -2.6360238e+00  6.5140963e+00 -1.4223442e+01  1.2633405e+00
 -4.0787879e-02 -1.1376093e+01  1.0789427e+01 -1.6413689e+01
 -8.8090259e-01 -8.0652294e+00 -4.4665041e+00  2.8596411e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/6c438b4b-76fe-11ee-96eb-c09bf4619c03.mp3,48000,4.647,0.09074276,1290.2475915772825,1556.1284051388807,0.78442264,0.02892730432912844,-2214675200.0,"[-315.9182     159.72595      2.2015927   30.853312    23.34776
  -11.4117565   12.514325    11.147626    -3.6278741    1.6159489
   -5.2337956   -4.417319     2.7508202   -6.100699    -1.6013749
    7.997264    -2.4067266   -3.9376483    1.9199823   -3.3122704]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/43ce1b2e-76fe-11ee-adf5-c09bf4619c03.mp3,48000,1.7335,0.034090597,3261.4112341486025,3161.7895915948357,0.6900899,0.09701219804447853,-1452718600.0,"[-345.14963    129.24062    -30.246525    21.74818     -6.8229294
   23.216835    -8.855701    -1.685152   -11.066863   -10.471874
   -7.8080783   -7.62529     -2.5232017   -8.552306    -2.9555416
   -8.289167    -4.1414404   -5.2680755    2.4351342   -7.078838 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/414c9561-76fe-11ee-8ffc-c09bf4619c03.mp3,48000,2.187,0.053916756,1839.5113286071403,2035.8263150425596,0.5986415,0.0413403557342233,-1329466000.0,"[-3.4682343e+02  1.6212148e+02 -4.1125455e+00  4.2918973e+00
  5.2997246e+00  3.7581615e+00 -3.5632439e+00  1.2263867e+00
 -5.5842986e+00 -8.9230137e+00  4.9531655e+00 -4.0992579e+00
 -4.1923299e+00  3.7076464e+00  7.9211468e-01 -1.0761915e+00
 -1.8105389e+00  2.4818113e-01 -1.0849806e+00 -4.5213361e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/54dafb00-76fe-11ee-8c73-c09bf4619c03.mp3,48000,4.547,0.057876427,1667.3575337066402,2253.750857464136,0.7332483,0.03352559645784543,-2308932900.0,"[-336.95386     153.7974       16.844538     16.573156      6.2131004
   15.420958      3.5286338     2.869492      8.348385     -0.9861612
   -5.0425944     0.93583995    0.69422674   -3.1015754    -4.936776
    3.218256      3.6339998    -1.354057      4.3413606    -0.38168806]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7c1271c1-76fe-11ee-974b-c09bf4619c03.mp3,48000,2.1135,0.059837494,3647.747843215908,3317.731414419044,0.37474775,0.11144344770728644,-787702800.0,"[-1.9549141e+02  1.5128894e+02 -6.4964096e+01  6.1833057e+01
 -4.2528076e+01  2.2888327e+01 -3.0409273e+01  1.0097174e+01
 -1.3540359e+00 -1.6104389e+01  4.7619810e+00 -8.2689581e+00
  1.4486188e-02 -1.0563120e+01  1.2384477e+00 -1.0483266e+01
  2.3961959e+00 -5.6900835e+00 -3.8642998e+00 -4.2613521e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4dd31c1d-76fe-11ee-8baa-c09bf4619c03.mp3,48000,2.0135,0.049883332,3522.5484135390616,3646.7878996306968,0.7917155,0.09424086474867725,-1192515000.0,"[-255.83324     132.38354     -33.571934     27.784054    -16.839533
   13.963386     -0.30986694   12.147097     -6.232989     10.373245
  -14.17828       2.608938      2.6307154   -10.953946     12.481805
  -17.654604      2.072419     -7.6516438    -4.6299033     4.2122636 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2e07b78b-76fe-11ee-9d7d-c09bf4619c03.mp3,48000,4.267,0.046398047,3589.4902796575752,3654.9251258406507,0.90075326,0.1036459145105985,-2650421000.0,"[-263.27002    129.44987    -42.344       24.554167    -6.772595
   16.305254    -3.0848105   12.116045   -11.648764    11.012987
  -15.028053     1.368842     4.7018948  -16.49327      9.966074
  -16.495472     0.8369553   -7.7142982   -4.3571515    1.6529999]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/59969c90-76fe-11ee-9e01-c09bf4619c03.mp3,48000,4.487,0.05887269,1598.2775055686434,2127.9522967336356,0.53879017,0.03562713405581948,-2394489000.0,"[-349.07214    161.27632     21.742233    17.739443     1.6916022
   12.580541     5.3206553    3.2129035    2.2558167   -8.151871
   -5.3467145    1.5728031   -1.9345053   -2.6473935   -4.700948
    1.461992     2.9970355   -1.0812317    4.18731     -3.4092886]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3bc59e38-76fe-11ee-85a6-c09bf4619c03.mp3,48000,4.147,0.045259275,3569.7273636731443,3662.6433054880954,0.92683566,0.10445704129177377,-2539599000.0,"[-2.5929144e+02  1.2976395e+02 -3.9444420e+01  2.2581802e+01
 -6.9614897e+00  1.2217018e+01 -1.5972485e-01  1.2276135e+01
 -1.2585375e+01  1.1946874e+01 -1.7843842e+01  4.3671346e-01
  2.4276195e+00 -1.6955088e+01  1.1264126e+01 -1.6912342e+01
  1.8149955e+00 -6.4498453e+00 -4.4275880e+00  1.5007135e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/703a668d-76fe-11ee-aab0-c09bf4619c03.mp3,48000,1.747,0.07272262,2552.6993040694174,3297.9783015124367,0.538449,0.11661585365853659,-636316400.0,"[-255.6653      181.2827      -16.00317      40.37426     -10.253424
   -1.2883295     2.6495678     1.6127263     0.25920734    1.9534554
  -11.684701      2.6526263   -15.854321     -4.0732903    -2.0264034
   -8.390894      2.6722941   -11.225626     10.42395     -13.905326  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3cf6a2e6-76fe-11ee-a912-c09bf4619c03.mp3,48000,4.427,0.038105235,3543.878963545699,3659.19013126538,0.86178654,0.10001197228064904,-3039612700.0,"[-284.28372     127.3897      -27.771904     25.264902    -10.76993
    9.737055      2.1524947     9.048143     -7.835662     10.714519
  -14.940746     -0.441484      2.0984032   -12.091396     10.32564
  -15.397944      0.61307937   -5.8632345    -5.102699     -0.3193739 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/2fadb992-76fe-11ee-96be-c09bf4619c03.mp3,48000,1.4135,0.0436773,1614.9862109078772,2073.220032885079,0.6334665,0.033992451832706765,-650792960.0,"[-288.41788     192.68019     -22.647938     20.277605     12.431509
    3.8305705     1.8318288     2.2795918     3.224962     -1.0806233
   -0.55707175   -2.819253     -0.6849849     2.9059052    -7.1729903
    0.5754854    -3.2995055    -3.0450451     1.9084796   -11.281534  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3b5b2d81-76fe-11ee-93b5-c09bf4619c03.mp3,48000,4.747,0.08907145,2895.841508288908,3119.0089885902994,0.92531455,0.07451982027746637,-1953888600.0,"[-204.05635     156.44554     -29.006433     40.94197     -31.531898
   16.25753      -1.0502839    -7.2657456    10.70547      -7.95631
   -1.4548193     0.40225157   -8.148758      0.44032595   -1.0468615
   -2.8600147     1.2314906    -5.581677      2.3911448    -6.6523523 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/34871ef3-76fe-11ee-8d92-c09bf4619c03.mp3,48000,2.0535,0.055826414,1306.9057886144606,2005.4541328675261,0.5378293,0.027179302946891193,-1041864800.0,"[-324.65857    194.3837       7.806196    11.823327     0.4145197
    8.066035     2.2940667    3.7253654  -16.845606    -4.766324
   -4.444844     2.2952442   -4.6744223   -4.432978     1.9591889
   -8.561622     3.8685694   -3.460587     3.6577117   -4.8803453]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/7873f25d-76fe-11ee-b2f7-c09bf4619c03.mp3,48000,2.107,0.051121347,2122.5524052629426,2169.582450344474,0.47172716,0.055745442708333336,-1116479100.0,"[-3.30267761e+02  1.69084076e+02 -2.19783993e+01  2.38305340e+01
  7.64187241e+00  9.31441498e+00 -2.53406358e+00  8.11007214e+00
 -1.00061407e+01 -1.34130812e+01  7.84736300e+00 -6.88617611e+00
 -4.95448017e+00  4.94503200e-01 -5.79388857e-01  5.20701289e-01
 -3.13515711e+00 -1.71451235e+00  1.06538944e-01 -6.54110670e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/4dc8e2af-76fe-11ee-b18a-c09bf4619c03.mp3,48000,1.4735,0.07690256,1604.770126209503,1686.5186058297143,0.5667513,0.04636564186151079,-507204350.0,"[-281.64096    205.8943     -19.727657    11.056643    -2.6448383
    3.1428897   10.913272   -13.291237     5.9753942    2.3763862
   -9.0460615    5.6953754    3.1121092   -3.5347104   -2.4207275
   -7.9504685   -3.0159981    3.392058    -8.002838    -8.25743  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/782557e1-76fe-11ee-a654-c09bf4619c03.mp3,48000,2.047,0.059856374,2274.902990504506,2174.343480156503,0.49390888,0.06489817301432292,-1037544960.0,"[-3.2064688e+02  1.7275536e+02 -2.8744942e+01  1.7976912e+01
  2.4861224e+00  1.0998864e+01 -3.8289497e+00  8.6171684e+00
 -1.6072020e+01 -1.5988194e+01  1.1110391e+01 -6.6518664e+00
 -3.8431842e+00  1.1834310e+00  4.0559897e-01 -2.2609077e-01
 -2.1867571e+00 -1.6460954e+00 -1.9718307e+00 -6.6251493e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3ad30eea-76fe-11ee-9032-c09bf4619c03.mp3,48000,5.027,0.08992904,2812.1691374504003,3065.0779310269313,0.92531455,0.07093526549258475,-2147944400.0,"[-2.1321690e+02  1.5268039e+02 -2.1277260e+01  3.1329273e+01
 -3.1293873e+01  1.4161779e+01 -2.2622340e+00 -6.8559260e+00
  1.2038984e+01 -6.4060469e+00 -2.6032636e+00  1.0133470e+00
 -9.5091782e+00 -2.4298766e+00 -2.6571608e+00 -3.2497096e+00
  3.5224300e-02 -6.1981654e+00  1.8546702e+00 -6.5600753e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5e02ca2b-76fe-11ee-9b65-c09bf4619c03.mp3,48000,1.7535,0.028727606,1987.5811989657557,2871.967068932593,0.20223719,0.028639914772727273,-1128700700.0,"[-381.70847     163.75462      -9.159311     33.407192     -0.67781925
   31.205297     -8.782808      2.6552606     2.4353783    -9.650029
    2.20548      -3.7187247    -3.1184492    -2.4893155     2.1450422
   -2.1859193    -7.297387    -10.538609     -2.7011602    -8.565695  ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/5981f7d2-76fe-11ee-a340-c09bf4619c03.mp3,48000,4.347,0.067958854,1477.541038621169,2166.9274850531806,0.67946213,0.02838613472732843,-2353235200.0,"[-3.4968054e+02  1.4428169e+02  2.9433365e+01  1.5459202e+01
  4.9855652e+00  1.1009330e+01  2.8589585e+00  4.7427726e+00
  5.9054680e+00 -4.5156493e+00 -4.7032166e+00  1.3543154e+00
 -8.4912527e-01 -2.2420146e+00 -4.1576748e+00  1.2238624e+00
  4.7776566e+00  7.2002336e-02  2.7414258e+00 -1.7890972e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/79a644dc-76fe-11ee-8bc0-c09bf4619c03.mp3,48000,2.9335,0.10680039,1809.3146105406336,1748.573409358988,0.8232346,0.050898012907608696,-1073195650.0,"[-221.7724     185.51355    -43.83908      7.2969165    2.1950915
  -29.803308    16.8487       3.7092023  -17.243128     3.3440049
   -5.288002    -6.339078     3.9820902  -10.987433    -4.779299
    8.607013    -6.8609257   -5.6843114    1.971313    -7.267741 ]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/43d18948-76fe-11ee-af71-c09bf4619c03.mp3,48000,1.4735,0.035395075,2028.4530849793302,2651.884764094451,0.23354271,0.03676511915467626,-757272450.0,"[-3.6128787e+02  1.7309145e+02 -2.2014523e+01  4.6544044e+01
  6.4089572e-01  3.8456665e+01 -1.1203507e+01  1.7964265e-01
  6.0243249e+00 -3.1099060e+00 -1.9067782e+00 -4.7332516e+00
  2.7111826e+00  9.7980660e-01  2.8847849e+00 -4.2867064e+00
 -3.9227393e+00 -7.2017584e+00  3.6234713e+00 -4.4162459e+00]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/3670a852-76fe-11ee-ad56-c09bf4619c03.mp3,48000,3.56,0.026382478,2723.1508457316386,2831.4512296636726,0.33816987,0.06905963463697605,-3807826400.0,"[-3.83443054e+02  1.24245895e+02 -2.23789101e+01  3.70822945e+01
 -1.64368773e+00  1.72783413e+01  4.18955231e+00  8.11023426e+00
 -5.29944849e+00  3.25099492e+00 -7.29252458e-01 -6.91604853e+00
 -2.86809355e-01  9.69308734e-01  3.01411785e-02  1.21328640e+00
  4.39517641e+00 -6.19519567e+00  1.77162230e+00 -9.86110687e-01]"
/Users/daniil/Хакатоны/ЦП СВФО/1/data/ржд 1/ESC_DATASET_v1.2/hr_bot_noise/771d0d5c-76fe-11ee-84f2-c09bf4619c03.mp3,48000,2.627,0.063471735,2267.218904077173,2486.9042375202694,0.6569887,0.06108062373481781,-1728431100.0,"[-301.79935    156.0174     -30.748106     9.41545      6.500951
    9.727995   -15.414226    -4.200164    -3.0928001  -12.026654
   -6.9519014  -12.175678    -6.6944337   -6.493379    -6.0236816
   -6.326405    -5.5329165   -6.7832327   -1.8674208   -4.421935 ]"
